return_id,order_id,customer_id,prediction_time,product_category,payment_method,return_reason,order_value,return_value,product_price,discount_pct,customer_account_age_days,orders_7d,orders_30d,orders_90d,returns_7d,returns_30d,returns_90d,return_rate_30d,return_rate_90d,refund_amount_30d,refund_amount_90d,hours_to_return,return_value_ratio,same_product_returns_90d,same_category_returns_90d,velocity_24h,velocity_7d,device_linked_accounts,address_linked_accounts,device_return_rate_90d,address_return_rate_90d,high_value_flag,abusive_return,merchant_loss
R006597,O062133,C02459,2025-11-22 13:46:28.983969094,fashion,card,not_as_described,1928.36,1928.36,2755.47,30.02,325,1,1,3,0,0,0,0.0,0.0,0.0,0.0,13.774717769166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,92.43
R006620,O062333,C03890,2025-11-22 15:38:22.922369739,home,upi,not_as_described,2736.0,2736.0,2958.15,7.51,325,1,2,2,0,0,0,0.0,0.0,0.0,0.0,15.639700658055556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,200.38
R006617,O062309,C00022,2025-11-22 15:55:30.637146345,electronics,cod,not_as_described,21558.4,21558.4,22820.42,5.53,325,1,2,3,0,0,1,0.0,0.3333333333333333,0.0,4210.34,15.925176985,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,1,0,600.0
R006507,O061408,C08043,2025-11-22 15:59:49.161160946,home,wallet,size_fit,801.73,801.73,851.74,5.87,325,2,2,5,0,0,2,0.0,0.4,0.0,1279.96,111.99698921111111,1.0,0,0,1,2,1,1,0.4,0.4,0,0,78.02
R006497,O061345,C00540,2025-11-22 17:25:02.202431674,beauty,card,size_fit,1171.54,1171.54,1158.81,15.7,325,1,1,1,0,0,0,0.0,0.0,0.0,0.0,41.41727845305556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,20.59
R006496,O061323,C05230,2025-11-22 18:50:15.513506048,electronics,upi,not_as_described,13391.96,13391.96,15170.66,11.72,325,2,2,3,0,0,0,0.0,0.0,0.0,0.0,66.83764264055556,1.0,0,0,0,2,1,1,0.0,0.0,1,0,600.0
R006574,O061919,C06911,2025-11-22 19:41:13.117702293,electronics,upi,changed_mind,7442.62,7442.62,9443.11,21.18,325,1,1,2,0,0,1,0.0,0.5,0.0,6403.49,19.686977139444444,1.0,0,1,0,1,1,1,0.5,0.5,0,0,446.83
R006567,O061879,C07297,2025-11-22 19:59:25.723673736,electronics,upi,size_fit,12448.14,12448.14,14340.12,13.19,286,1,1,5,0,0,0,0.0,0.0,0.0,0.0,67.99047879805556,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R006486,O061206,C00890,2025-11-22 21:41:14.601666980,fashion,card,not_as_described,1606.22,1606.22,1868.87,14.05,325,1,2,2,0,0,0,0.0,0.0,0.0,0.0,93.68738935166665,1.0,0,0,0,1,1,1,0.0,0.0,0,0,139.73
R006573,O061915,C09897,2025-11-22 22:20:10.394191874,fashion,card,not_as_described,2358.04,2358.04,2507.31,5.95,325,2,2,6,0,0,1,0.0,0.16666666666666666,0.0,678.59,22.33622060861111,1.0,0,0,0,2,1,1,0.16666666666666666,0.16666666666666666,0,0,141.67
R006482,O061178,C04507,2025-11-22 23:19:05.659950734,electronics,upi,size_fit,8763.19,8763.19,9062.77,3.31,325,1,2,2,0,0,0,0.0,0.0,0.0,0.0,119.318238875,1.0,0,0,0,1,1,1,0.0,0.0,1,0,17.46
R006522,O061560,C04954,2025-11-23 00:13:47.997807927,fashion,card,size_fit,1094.61,1094.61,1280.73,14.53,326,1,1,1,0,0,0,0.0,0.0,0.0,0.0,72.22999939083334,1.0,0,0,0,1,1,1,0.0,0.0,0,0,84.55
R006546,O061723,C07770,2025-11-23 03:04:53.845856814,fashion,upi,changed_mind,1827.04,1827.04,2337.45,21.84,326,1,2,3,0,0,0,0.0,0.0,0.0,0.0,27.08162384888889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,105.26
R006483,O061186,C09337,2025-11-23 03:26:28.415904068,sports,upi,size_fit,2542.25,2542.25,3214.76,20.92,326,0,2,3,0,0,0,0.0,0.0,0.0,0.0,75.44122664,1.0,0,0,0,0,1,1,0.0,0.0,0,0,185.04
R006493,O061293,C05302,2025-11-23 05:30:58.444063509,sports,card,size_fit,1038.8,1038.8,1296.86,19.9,326,0,4,5,0,0,0,0.0,0.0,0.0,0.0,77.51623446194444,1.0,0,0,0,0,1,1,0.0,0.0,0,0,50.62
R006569,O061899,C03100,2025-11-23 06:52:13.144120888,beauty,wallet,size_fit,869.2,869.2,887.45,2.06,326,1,2,2,0,1,1,0.5,0.5,832.45,832.45,54.870317811111114,1.0,0,0,0,1,1,1,0.5,0.5,0,0,74.59
R006577,O061964,C04124,2025-11-23 07:46:23.396807924,grocery,wallet,size_fit,2196.04,2196.04,2455.8,10.58,326,1,1,1,0,0,0,0.0,0.0,0.0,0.0,7.7731657797222224,1.0,0,0,0,1,4,4,0.2222222222222222,0.2222222222222222,0,1,2530.48
R006545,O061718,C03379,2025-11-23 07:48:51.705610952,home,upi,not_as_described,1366.19,1366.19,1471.94,7.18,326,1,3,3,0,1,1,0.3333333333333333,0.3333333333333333,1873.16,1873.16,31.814362669444446,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,111.27
R006587,O062063,C05982,2025-11-23 10:00:39.142543766,home,upi,size_fit,2831.19,2831.19,3224.09,12.19,326,1,2,4,0,0,1,0.0,0.25,0.0,413.9,34.01087292861111,1.0,0,0,0,1,1,1,0.25,0.25,0,0,57.35
R006536,O061661,C06970,2025-11-23 10:45:18.383066949,electronics,cod,not_as_described,5903.28,5903.28,7409.66,20.33,326,1,3,5,0,0,0,0.0,0.0,0.0,0.0,58.75510640722222,1.0,0,0,0,1,1,1,0.0,0.0,0,0,371.11
R006593,O062120,C07921,2025-11-23 12:13:28.375143211,electronics,upi,damaged,6893.62,6893.62,8706.77,20.82,326,1,1,3,0,0,0,0.0,0.0,0.0,0.0,12.224548650833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,385.95
R006508,O061423,C06151,2025-11-23 13:02:14.365677656,beauty,wallet,wrong_item,3301.26,3301.26,3704.02,10.87,326,2,5,7,0,0,0,0.0,0.0,0.0,0.0,37.037323799166664,1.0,0,0,0,2,1,1,0.0,0.0,0,0,97.88
R006608,O062242,C08246,2025-11-23 13:45:54.364664563,electronics,upi,damaged,6386.53,6386.53,6870.45,7.04,326,1,1,1,0,0,0,0.0,0.0,0.0,0.0,37.76510129555555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,299.82
R006606,O062229,C07983,2025-11-23 14:42:23.648970009,beauty,upi,wrong_item,1151.46,1151.46,1300.12,11.43,326,1,1,4,0,0,1,0.0,0.25,0.0,712.77,14.706569158333334,1.0,0,0,0,1,1,1,0.25,0.25,0,0,114.29
R006457,O060937,C06823,2025-11-23 15:59:10.178516972,fashion,wallet,wrong_item,1097.89,1097.89,1261.17,12.95,326,0,3,4,0,0,1,0.0,0.25,0.0,5949.15,111.98616069888888,1.0,0,0,0,0,1,1,0.25,0.25,0,1,1174.52
R006624,O062342,C03377,2025-11-23 16:35:20.328354808,sports,card,not_as_described,3003.18,3003.18,3248.82,7.56,326,1,1,2,0,0,1,0.0,0.5,0.0,10623.47,16.588980098333334,1.0,0,0,0,1,1,1,0.5,0.5,0,0,253.31
R006594,O062125,C07374,2025-11-23 17:30:08.713555822,grocery,upi,wrong_item,465.44,465.44,529.16,12.04,91,1,3,4,0,1,1,0.3333333333333333,0.25,5145.51,5145.51,65.50242043194444,1.0,0,0,0,1,1,1,0.25,0.25,0,0,50.22
R006637,O062442,C07547,2025-11-23 19:56:42.521536366,grocery,cod,wrong_item,876.34,876.34,913.62,4.08,83,2,2,3,0,0,0,0.0,0.0,0.0,0.0,19.94514487111111,1.0,0,0,0,2,1,1,0.0,0.0,0,0,75.71
R006475,O061124,C00553,2025-11-23 21:28:41.135947377,electronics,card,size_fit,5512.21,5512.21,6617.67,16.7,326,0,1,2,0,0,1,0.0,0.5,0.0,478.58,117.47809331861112,1.0,0,0,0,0,1,1,0.5,0.5,0,0,211.76
R006589,O062089,C04512,2025-11-23 21:47:18.000696634,sports,upi,changed_mind,1736.46,1736.46,1802.69,3.67,326,1,1,3,0,0,0,0.0,0.0,0.0,0.0,69.78833352666666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,110.79
R006610,O062253,C07680,2025-11-23 22:39:01.761355472,fashion,cod,size_fit,1006.09,1006.09,1036.41,2.93,326,1,1,3,0,0,1,0.0,0.3333333333333333,0.0,12454.66,22.650489265277777,1.0,0,0,0,1,4,4,0.2857142857142857,0.2857142857142857,0,1,1198.83
R006633,O062388,C06684,2025-11-23 23:01:07.994937082,beauty,cod,wrong_item,431.05,431.05,540.74,20.29,296,1,1,3,0,0,0,0.0,0.0,0.0,0.0,23.0188874825,1.0,0,0,0,1,1,1,0.0,0.0,0,0,49.25
R006631,O062375,C07980,2025-11-23 23:51:15.551133202,electronics,upi,not_as_described,1879.78,1879.78,2164.21,13.14,326,2,2,3,0,0,0,0.0,0.0,0.0,0.0,23.854319759166668,1.0,0,0,0,2,1,1,0.0,0.0,0,0,87.3
R006369,O060033,C02992,2025-11-24 00:49:24.492644889,home,card,size_fit,3330.37,3330.37,3955.98,15.81,327,0,2,2,0,0,0,0.0,0.0,0.0,0.0,216.8234701788889,1.0,0,0,0,0,1,1,0.0,0.0,0,0,54.45
R006291,O059292,C06315,2025-11-24 01:33:50.070675596,fashion,card,damaged,522.85,522.85,765.2,31.67,327,0,1,1,0,0,0,0.0,0.0,0.0,0.0,313.56390852083337,1.0,0,0,0,0,1,1,0.0,0.0,0,0,46.38
R006538,O061688,C00337,2025-11-24 01:36:04.644718077,electronics,upi,size_fit,3150.79,3150.79,3330.01,5.38,327,1,2,5,0,1,1,0.5,0.2,1738.93,1738.93,25.601290199444442,1.0,0,0,0,1,1,1,0.2,0.2,0,0,174.51
R006564,O061867,C02345,2025-11-24 03:30:06.726987856,fashion,card,size_fit,759.15,759.15,848.27,10.51,273,1,1,1,0,0,0,0.0,0.0,0.0,0.0,75.50186860749999,1.0,0,0,0,1,1,1,0.0,0.0,0,0,71.59
R006639,O062466,C03029,2025-11-24 05:55:20.440450113,grocery,card,not_as_described,1138.26,1138.26,1155.89,1.53,327,1,1,4,0,0,0,0.0,0.0,0.0,0.0,29.922344569444444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,43.02
R006585,O062039,C05012,2025-11-24 06:12:51.887846995,electronics,cod,size_fit,6875.24,6875.24,7402.09,7.12,327,1,1,3,0,0,0,0.0,0.0,0.0,0.0,30.214413290555555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,386.67
R006524,O061563,C01924,2025-11-24 07:17:01.700735359,sports,cod,changed_mind,1373.86,1373.86,1618.79,15.13,327,2,2,2,0,0,0,0.0,0.0,0.0,0.0,103.28380575972223,1.0,0,0,0,2,1,1,0.0,0.0,0,0,44.27
R006543,O061706,C07091,2025-11-24 07:50:31.553151954,grocery,upi,changed_mind,100.92,100.92,150.0,32.72,327,1,2,2,0,0,0,0.0,0.0,0.0,0.0,55.8420980975,1.0,0,0,0,1,1,1,0.0,0.0,0,0,28.27
R006634,O062407,C05235,2025-11-24 10:37:04.433758579,electronics,cod,changed_mind,5014.66,5014.66,5957.18,15.82,327,1,1,4,0,1,1,1.0,0.25,933.13,933.13,34.61789826611111,1.0,0,0,0,1,1,1,0.25,0.25,0,0,293.51
R006470,O061065,C05792,2025-11-24 11:41:48.897403940,sports,upi,size_fit,277.44,277.44,309.36,10.32,327,0,1,1,0,0,0,0.0,0.0,0.0,0.0,131.69691594527777,1.0,0,0,0,0,1,1,0.0,0.0,0,0,39.24
R006529,O061596,C00471,2025-11-24 13:21:05.819091609,beauty,cod,damaged,1500.58,1500.58,1720.4,12.78,327,1,1,1,0,0,0,0.0,0.0,0.0,0.0,37.35161641416667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,90.65
R006598,O062134,C07842,2025-11-24 15:02:22.584547989,electronics,wallet,size_fit,10839.77,10839.77,11361.57,4.59,327,1,1,3,0,0,0,0.0,0.0,0.0,0.0,39.03960681861111,1.0,0,0,0,1,1,1,0.0,0.0,1,0,325.57
R006544,O061716,C07985,2025-11-24 16:12:58.186411768,electronics,card,not_as_described,9340.01,9340.01,13123.44,28.83,327,1,1,1,0,0,0,0.0,0.0,0.0,0.0,40.21616289194444,1.0,0,0,0,1,1,1,0.0,0.0,1,0,429.88
R006539,O061689,C03419,2025-11-24 16:34:11.826008817,home,card,not_as_described,4588.0,4588.0,5280.0,13.11,327,1,1,1,0,0,0,0.0,0.0,0.0,0.0,40.56995166888889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,287.03
R006568,O061887,C05994,2025-11-24 16:41:05.523100040,fashion,card,size_fit,2797.05,2797.05,2937.97,4.8,327,2,2,3,0,0,0,0.0,0.0,0.0,0.0,16.684867527777776,1.0,0,0,0,2,1,1,0.0,0.0,0,0,184.77
R006570,O061902,C06312,2025-11-24 17:35:44.279623212,fashion,card,wrong_item,392.31,392.31,500.67,21.64,327,1,1,5,0,0,1,0.0,0.2,0.0,3316.08,17.595633228611113,1.0,0,0,0,1,1,1,0.2,0.2,0,0,0.0
R006603,O062203,C01114,2025-11-24 17:56:06.882543690,electronics,card,not_as_described,12803.55,12803.55,13933.45,8.11,327,1,1,3,0,0,1,0.0,0.3333333333333333,0.0,8362.58,17.93524515083333,1.0,0,1,0,1,1,1,0.3333333333333333,0.3333333333333333,1,0,600.0
R006630,O062367,C05739,2025-11-24 18:48:16.998530907,beauty,card,size_fit,2774.1,2774.1,2944.55,5.79,327,1,1,2,0,0,0,0.0,0.0,0.0,0.0,42.80472181388889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,219.54
R006518,O061533,C00462,2025-11-24 20:28:30.907309893,beauty,upi,size_fit,1347.96,1347.96,1401.03,3.79,327,0,2,3,0,1,2,0.5,0.6666666666666666,3089.58,4799.35,140.47525203027777,1.0,0,0,0,0,1,1,0.6666666666666666,0.6666666666666666,0,0,113.95
R006534,O061649,C07368,2025-11-24 20:51:14.947330852,fashion,card,damaged,890.31,890.31,905.96,1.73,327,1,1,1,0,0,0,0.0,0.0,0.0,0.0,44.85415203611111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,52.01
R006466,O061020,C05052,2025-11-24 22:05:38.670019004,fashion,card,wrong_item,1933.58,1933.58,2492.28,22.42,327,0,1,4,0,0,0,0.0,0.0,0.0,0.0,166.09407500527777,1.0,0,0,0,0,1,1,0.0,0.0,0,0,85.94
R006642,O062487,C08285,2025-11-24 22:26:44.215518429,grocery,upi,not_as_described,1495.21,1495.21,1700.49,12.07,327,1,1,2,0,0,0,0.0,0.0,0.0,0.0,22.445615421666666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,28.64
R006591,O062118,C06981,2025-11-25 03:09:46.484644392,fashion,upi,damaged,1290.13,1290.13,1407.83,8.36,328,1,1,1,0,0,0,0.0,0.0,0.0,0.0,75.16291240111111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,49.83
R006532,O061607,C08340,2025-11-25 05:27:35.466565730,fashion,card,damaged,1361.17,1361.17,1774.85,23.31,328,0,1,3,0,0,0,0.0,0.0,0.0,0.0,101.45985182361112,1.0,0,0,0,0,1,1,0.0,0.0,0,0,44.26
R006551,O061750,C06640,2025-11-25 07:25:18.195064197,electronics,upi,size_fit,13199.5,13199.5,15219.74,13.27,120,0,1,1,0,0,0,0.0,0.0,0.0,0.0,79.42172085111112,1.0,0,0,0,0,1,1,0.0,0.0,1,0,299.28
R006556,O061816,C09547,2025-11-25 07:59:32.841496982,fashion,upi,not_as_described,7743.02,7743.02,10688.57,27.56,59,1,2,4,0,0,0,0.0,0.0,0.0,0.0,31.99245597111111,1.0,0,0,0,1,1,1,0.0,0.0,1,0,474.75
R006659,O062661,C08365,2025-11-25 08:23:27.822722982,grocery,upi,changed_mind,1411.61,1411.61,1613.4,12.51,328,1,2,2,0,1,1,0.5,0.5,759.98,759.98,8.391061867222222,1.0,0,0,0,1,1,1,0.5,0.5,0,1,1659.21
R006583,O062025,C07624,2025-11-25 09:14:08.661098648,fashion,card,size_fit,1846.52,1846.52,2505.77,26.31,328,1,1,3,0,0,0,0.0,0.0,0.0,0.0,33.23573919388889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,97.17
R006619,O062325,C06777,2025-11-25 10:08:59.671402627,fashion,card,damaged,518.06,518.06,576.27,10.1,328,2,2,4,0,0,0,0.0,0.0,0.0,0.0,10.149908722777777,1.0,0,0,0,2,1,1,0.0,0.0,0,0,52.67
R006576,O061936,C08125,2025-11-25 10:38:19.348445076,home,card,not_as_described,4141.32,4141.32,4272.25,3.06,328,1,1,4,0,0,0,0.0,0.0,0.0,0.0,130.6387079013889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,253.68
R006596,O062130,C05684,2025-11-25 12:51:49.132214830,fashion,card,wrong_item,1254.52,1254.52,1619.33,22.53,328,1,1,2,0,0,0,0.0,0.0,0.0,0.0,36.863647837222224,1.0,0,0,0,1,1,1,0.0,0.0,0,0,125.94
R006480,O061167,C01376,2025-11-25 13:08:05.387425386,sports,card,size_fit,4146.45,4146.45,4301.9,3.61,231,1,2,4,0,0,0,0.0,0.0,0.0,0.0,181.13482984027777,1.0,0,0,0,1,1,1,0.0,0.0,0,0,64.17
R006531,O061604,C07688,2025-11-25 16:57:15.586075422,electronics,cod,not_as_described,5598.18,5598.18,6630.67,15.57,328,0,1,2,0,0,0,0.0,0.0,0.0,0.0,112.95432946527778,1.0,0,0,0,0,1,1,0.0,0.0,0,0,175.94
R006638,O062444,C00998,2025-11-25 17:25:34.784794884,electronics,upi,damaged,9720.79,9720.79,11766.78,17.39,328,1,1,2,0,0,1,0.0,0.5,0.0,1015.39,41.426329109444445,1.0,0,0,0,1,5,5,0.5,0.5,1,0,254.43
R006662,O062674,C07519,2025-11-25 18:32:40.262636111,home,cod,not_as_described,4687.47,4687.47,5031.13,6.83,328,1,1,1,0,0,0,0.0,0.0,0.0,0.0,42.544517398888885,1.0,0,0,0,1,1,1,0.0,0.0,0,0,104.47
R006600,O062166,C06859,2025-11-25 18:48:02.573491186,electronics,card,wrong_item,13836.34,13836.34,19992.56,30.79,157,2,2,3,0,0,0,0.0,0.0,0.0,0.0,18.800714858611112,1.0,0,0,0,2,1,1,0.0,0.0,1,0,346.56
R006628,O062357,C03479,2025-11-25 20:05:39.158273450,electronics,card,not_as_described,5638.34,5638.34,7063.76,20.18,328,1,2,2,0,0,0,0.0,0.0,0.0,0.0,68.09421063138889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,118.61
R006505,O061398,C02785,2025-11-25 23:44:54.857694022,fashion,card,size_fit,900.33,900.33,1176.58,23.48,269,0,3,4,0,0,0,0.0,0.0,0.0,0.0,143.74857158166668,1.0,0,0,0,0,1,1,0.0,0.0,0,0,62.5
R006605,O062223,C08293,2025-11-26 01:02:26.976050703,electronics,cod,size_fit,1683.64,1683.64,1870.63,10.0,329,1,2,3,0,0,0,0.0,0.0,0.0,0.0,49.040826680555554,1.0,0,0,0,1,1,1,0.0,0.0,0,0,136.21
R006555,O061794,C00381,2025-11-26 01:08:40.644184182,fashion,upi,size_fit,2703.36,2703.36,3184.5,15.11,329,0,2,3,0,0,1,0.0,0.3333333333333333,0.0,666.75,121.14462338444444,1.0,0,0,0,0,1,1,0.3333333333333333,0.3333333333333333,0,0,127.73
R006658,O062653,C00354,2025-11-26 01:10:05.051159158,home,upi,changed_mind,2299.24,2299.24,2800.5,17.9,329,1,1,4,0,0,0,0.0,0.0,0.0,0.0,25.16806976638889,1.0,0,0,0,1,1,1,0.0,0.0,0,0,114.91
R006590,O062099,C02270,2025-11-26 01:25:51.841750350,beauty,upi,wrong_item,1144.7,1144.7,1368.86,16.38,329,1,1,1,0,0,0,0.0,0.0,0.0,0.0,49.43106715277778,1.0,0,0,0,1,1,1,0.0,0.0,0,0,57.47
R006626,O062352,C06472,2025-11-26 03:06:19.460189984,fashion,upi,not_as_described,3210.86,3210.86,3405.16,5.71,151,1,1,5,0,0,3,0.0,0.6,0.0,15391.960000000001,27.105405608055555,1.0,0,0,0,1,4,4,0.45454545454545453,0.45454545454545453,0,1,1745.03
R006651,O062601,C09271,2025-11-26 06:25:59.097327121,home,upi,not_as_described,2413.94,2413.94,2595.9,7.01,119,1,2,3,0,1,1,0.5,0.3333333333333333,1451.8,1451.8,30.433082590833333,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,122.53
R006673,O062773,C02432,2025-11-26 06:45:06.910713252,grocery,upi,damaged,519.54,519.54,777.42,33.17,329,1,1,1,0,0,0,0.0,0.0,0.0,0.0,30.751919642500003,1.0,0,0,0,1,1,1,0.0,0.0,0,0,43.32
R006632,O062384,C04999,2025-11-26 07:51:09.972140558,sports,upi,size_fit,1711.26,1711.26,1999.42,14.41,329,1,1,4,0,0,0,0.0,0.0,0.0,0.0,31.852770038888888,1.0,0,0,0,1,1,1,0.0,0.0,0,0,79.63
R006704,O063062,C05932,2025-11-26 08:30:24.418205049,fashion,card,size_fit,666.98,666.98,863.23,22.73,329,1,4,4,0,0,0,0.0,0.0,0.0,0.0,8.506782834722223,1.0,0,0,0,1,1,1,0.0,0.0,0,0,9.75
R006618,O062313,C00522,2025-11-26 09:23:18.575835842,sports,card,wrong_item,5870.19,5870.19,6302.05,6.85,273,1,1,3,0,0,1,0.0,0.3333333333333333,0.0,2088.49,9.388493287500001,1.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,0,0,127.73
R006526,O061571,C09905,2025-11-26 10:21:07.285322811,electronics,wallet,wrong_item,5334.19,5334.19,5802.99,8.08,329,1,2,3,0,0,0,0.0,0.0,0.0,0.0,154.35202370055558,1.0,0,0,0,1,1,1,0.0,0.0,0,1,2375.54
R006443,O060846,C03738,2025-11-26 11:42:02.416121481,sports,cod,size_fit,2292.9,2292.9,2619.95,12.48,329,0,1,4,0,0,1,0.0,0.25,0.0,3355.4,227.7006711447222,1.0,0,0,0,0,1,1,0.25,0.25,0,0,66.22
R006681,O062832,C03420,2025-11-26 12:03:40.285735347,sports,upi,changed_mind,5251.58,5251.58,6447.19,18.54,329,1,1,3,0,0,0,0.0,0.0,0.0,0.0,36.06119048194444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,156.46
R006488,O061236,C06561,2025-11-26 12:10:40.928779470,fashion,cod,not_as_described,3616.62,3616.62,4336.34,16.6,329,0,1,5,0,0,0,0.0,0.0,0.0,0.0,228.17803577194442,1.0,0,0,0,0,1,1,0.0,0.0,0,0,138.49
R006580,O062007,C09628,2025-11-26 14:52:33.304345795,grocery,wallet,changed_mind,558.92,558.92,712.11,21.51,62,1,2,2,0,0,0,0.0,0.0,0.0,0.0,86.87591787361112,1.0,0,0,0,1,1,1,0.0,0.0,0,0,87.29
R006560,O061830,C03877,2025-11-26 16:37:42.706204791,fashion,card,not_as_described,2458.57,2458.57,2511.02,2.09,1,1,3,3,0,0,0,0.0,0.0,0.0,0.0,64.6285295011111,1.0,0,0,1,1,1,1,0.0,0.0,0,0,125.9
R006611,O062254,C06816,2025-11-26 16:54:38.627908189,fashion,card,not_as_described,1642.6,1642.6,2083.8,21.17,286,1,1,2,0,0,0,0.0,0.0,0.0,0.0,40.91072997444444,1.0,0,0,0,1,1,1,0.0,0.0,0,0,98.42
R006535,O061655,C04489,2025-11-26 19:52:00.415402172,electronics,cod,not_as_described,5846.63,5846.63,6699.58,12.73,329,0,1,2,0,0,0,0.0,0.0,0.0,0.0,163.8667820561111,1.0,0,0,0,0,1,1,0.0,0.0,0,0,345.33
R006692,O062948,C00964,2025-11-26 20:26:02.238046447,electronics,upi,wrong_item,8876.25,8876.25,10066.58,11.82,329,1,1,1,0,0,0,0.0,0.0,0.0,0.0,20.433955012777776,1.0,0,0,0,1,1,1,0.0,0.0,1,0,85.1
R006623,O062338,C09002,2025-11-26 20:28:12.767465586,electronics,cod,not_as_described,8704.02,8704.02,11332.85,23.2,329,1,3,3,0,0,0,0.0,0.0,0.0,0.0,44.470213184722226,1.0,0,0,0,1,1,1,0.0,0.0,1,0,178.45
R006652,O062613,C09389,2025-11-26 21:44:52.748407867,home,card,not_as_described,5138.01,5138.01,5815.54,11.65,329,1,1,1,0,0,0,0.0,0.0,0.0,0.0,21.74798566861111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,175.6
R006613,O062277,C04063,2025-11-26 22:48:30.615891591,fashion,card,not_as_described,1522.21,1522.21,1753.17,13.17,329,1,2,5,0,0,0,0.0,0.0,0.0,0.0,46.80850441416666,1.0,0,0,0,1,1,1,0.0,0.0,0,0,139.72
R006635,O062420,C00719,2025-11-27 00:06:47.464148988,sports,upi,size_fit,1435.5,1435.5,1441.93,0.45,330,1,2,2,0,1,1,0.5,0.5,887.18,887.18,24.113184485555557,1.0,0,0,0,1,1,1,0.5,0.5,0,0,57.4
R006627,O062353,C01616,2025-11-27 00:10:11.030738707,fashion,upi,size_fit,2192.85,2192.85,2251.99,2.63,330,1,1,2,0,0,0,0.0,0.0,0.0,0.0,24.169730760555556,1.0,0,0,0,1,1,1,0.0,0.0,0,0,118.67
R006559,O061825,C06040,2025-11-27 02:55:28.156193781,electronics,card,damaged,4124.33,4124.33,4464.59,7.62,330,0,2,4,0,1,1,0.5,0.25,3940.48,3940.48,98.92448783138889,1.0,0,1,0,0,1,1,0.25,0.25,0,0,290.11
R006582,O062024,C03317,2025-11-27 03:08:59.814684160,fashion,upi,size_fit,741.82,741.82,1038.4,28.56,330,0,1,2,0,0,0,0.0,0.0,0.0,0.0,51.149948523333336,1.0,0,0,0,0,1,1,0.0,0.0,0,0,78.55
R006599,O062147,C09480,2025-11-27 04:07:51.070479542,fashion,upi,size_fit,2291.8,2291.8,2635.65,13.05,330,1,2,3,0,0,0,0.0,0.0,0.0,0.0,28.130852910833333,1.0,0,0,0,1,1,1,0.0,0.0,0,0,99.13
R006622,O062335,C05899,2025-11-27 04:42:27.351951044,home,upi,damaged,1412.83,1412.83,1592.47,11.28,330,2,3,4,0,0,1,0.0,0.25,0.0,1778.9,28.707597764166668,1.0,0,0,0,2,1,1,0.25,0.25,0,0,160.98
R006612,O062276,C08878,2025-11-27 05:31:09.455499552,electronics,wallet,size_fit,16632.24,16632.24,19428.19,14.39,330,1,2,2,0,0,0,0.0,0.0,0.0,0.0,29.519293194166668,1.0,0,0,0,1,1,1,0.0,0.0,1,0,600.0
R006711,O063084,C00212,2025-11-27 05:32:00.940069269,home,card,not_as_described,5375.01,5375.01,5954.68,9.73,330,1,2,3,0,0,0,0.0,0.0,0.0,0.0,29.533594463611113,1.0,0,0,0,1,1,1,0.0,0.0,0,0,234.7
R006649,O062587,C02617,2025-11-27 07:31:49.047298802,grocery,upi,not_as_described,444.52,444.52,499.29,10.97,330,1,2,3,0,0,0,0.0,0.0,0.0,0.0,7.530290916111111,1.0,0,0,0,1,1,1,0.0,0.0,0,0,67.42
R006604,O062222,C09169,2025-11-27 08:32:54.730572939,electronics,card,not_as_described,8247.38,8247.38,9259.0,10.93,330,2,2,4,0,0,0,0.0,0.0,0.0,0.0,32.54853627,1.0,0,0,0,2,1,1,0.0,0.0,1,0,410.04
R006665,O062703,C07065,2025-11-27 10:38:47.712707163,grocery,card,size_fit,318.72,318.72,422.77,24.61,330,1,1,3,0,0,0,0.0,0.0,0.0,0.0,10.646586863055555,1.0,0,0,0,1,1,1,0.0,0.0,0,0,13.56
R006648,O062573,C00260,2025-11-27 13:07:43.171398461,home,cod,size_fit,5299.26,5299.26,6256.01,15.29,330,1,1,1,0,0,0,0.0,0.0,0.0,0.0,37.12865872166667,1.0,0,0,0,1,1,1,0.0,0.0,0,0,281.06
