return_id,item_received,item_condition_ok,refund_completed,merchant_loss,abuse_rule_triggered,abusive_return
R005650,1,1,1,80.76,none,0
R005651,1,0,1,110.21,none,0
R005652,1,1,1,84.57,none,0
R005653,1,0,1,122.49,none,0
R005654,1,1,1,3424.12,condition_mismatch,1
R005655,1,1,1,73.39,none,0
R005656,1,1,1,138.29,none,0
R005657,1,1,1,272.47,none,0
R005658,1,1,1,96.84,none,0
R005659,1,1,1,215.36,none,0
R005660,1,1,1,4.11,none,0
R005661,1,1,1,4.0,none,0
R005662,1,1,1,169.12,none,0
R005663,1,1,1,86.74,none,0
R005664,1,1,1,94.54,none,0
R005665,1,1,1,88.76,none,0
R005666,1,1,1,600.0,none,0
R005667,1,1,1,333.03,none,0
R005668,1,1,1,109.55,none,0
R005669,1,1,1,96.22,none,0
R005670,1,1,1,65.72,none,0
R005671,0,0,1,1665.41,coordinated_abuse,1
R005672,1,1,1,94.37,none,0
R005673,1,1,1,138.77,none,0
R005674,1,1,1,60.39,none,0
R005675,1,1,1,117.74,none,0
R005676,1,1,1,164.68,none,0
R005677,1,1,1,302.53,none,0
R005678,1,1,1,113.0,none,0
R005679,1,1,1,56.8,none,0
R005680,1,1,1,150.86,none,0
R005681,1,1,1,90.86,none,0
R005682,1,1,1,131.05,none,0
R005683,1,1,1,125.03,none,0
R005684,1,1,1,63.19,none,0
R005685,1,1,1,138.61,none,0
R005686,1,1,1,102.52,none,0
R005687,1,1,1,65.04,none,0
R005688,1,1,1,85.48,none,0
R005689,1,1,1,35.49,none,0
R005690,1,1,1,78.27,none,0
R005691,1,1,1,69.86,none,0
R005692,1,1,1,75.56,none,0
R005693,1,1,1,2914.52,coordinated_abuse,1
R005694,1,1,1,121.34,none,0
R005695,1,1,1,156.46,none,0
R005696,1,1,1,92.32,none,0
R005697,1,1,1,121.07,none,0
R005698,1,0,1,74.0,none,0
R005699,0,1,1,65.31,none,0
R005700,1,1,1,119.96,none,0
R005701,1,1,1,87.81,none,0
R005702,1,1,1,138.54,none,0
R005703,1,1,1,48.23,none,0
R005704,1,1,1,45.95,none,0
R005705,1,1,1,61.31,none,0
R005706,1,1,1,96.83,none,0
R005707,1,1,1,73.62,none,0
R005708,1,1,1,140.11,none,0
R005709,1,1,1,108.53,none,0
R005710,1,1,1,53.62,none,0
R005711,1,1,1,127.91,none,0
R005712,1,1,1,281.15,none,0
R005713,1,1,1,316.62,none,0
R005714,1,1,1,18.93,none,0
R005715,1,1,1,79.94,none,0
R005716,1,1,1,94.64,none,0
R005717,0,0,1,1254.5,refund_abuse,1
R005718,1,1,1,274.86,none,0
R005719,1,1,1,112.93,none,0
R005720,1,1,1,26.38,none,0
R005721,1,1,1,138.26,none,0
R005722,1,1,1,148.35,none,0
R005723,1,1,1,82.23,none,0
R005724,1,0,1,114.54,none,0
R005725,1,1,1,245.47,none,0
R005726,1,0,1,1984.18,condition_mismatch,1
R005727,1,1,1,77.11,none,0
R005728,1,1,1,283.67,none,0
R005729,1,1,1,436.52,none,0
R005730,1,1,1,122.37,none,0
R005731,1,1,1,148.99,none,0
R005732,1,1,1,85.82,none,0
R005733,1,1,1,131.24,none,0
R005734,1,1,1,226.49,none,0
R005735,1,1,1,122.58,none,0
R005736,1,1,1,78.98,none,0
R005737,1,1,1,44.06,none,0
R005738,1,1,1,104.17,none,0
R005739,1,1,1,87.73,none,0
R005740,1,1,1,348.9,none,0
R005741,1,1,1,377.71,none,0
R005742,1,1,1,55.2,none,0
R005743,1,1,1,55.94,none,0
R005744,1,0,1,96.19,none,0
R005745,1,1,1,148.67,none,0
R005746,1,1,1,198.86,none,0
R005747,1,1,1,600.0,none,0
R005748,1,1,1,127.29,none,0
R005749,1,1,1,97.42,none,0
R005750,1,1,1,126.27,none,0
R005751,1,1,1,50.89,none,0
R005752,1,1,1,63.56,none,0
R005753,1,1,1,220.69,none,0
R005754,1,1,1,90.93,none,0
R005755,1,1,1,600.0,none,0
R005756,1,1,1,71.16,none,0
R005757,1,1,1,31.1,none,0
R005758,1,1,1,58.98,none,0
R005759,1,1,1,148.18,none,0
R005760,1,1,1,95.46,none,0
R005761,1,1,1,110.84,none,0
R005762,1,1,1,48.92,none,0
R005763,1,1,1,600.0,none,0
R005764,1,1,1,41.22,none,0
R005765,1,1,1,236.43,none,0
R005766,1,1,1,58.33,none,0
R005767,1,1,1,95.59,none,0
R005768,1,1,1,181.85,none,0
R005769,1,1,1,89.12,none,0
R005770,1,1,1,253.4,none,0
R005771,1,1,1,600.0,none,0
R005772,1,1,1,939.16,condition_mismatch,1
R005773,1,1,1,155.31,none,0
R005774,1,1,1,43.96,none,0
R005775,1,1,1,600.0,none,0
R005776,1,1,1,73.9,none,0
R005777,1,1,1,89.53,none,0
R005778,1,1,1,482.84,none,0
R005779,1,1,1,66.05,none,0
R005780,1,1,1,479.91,none,0
R005781,1,1,1,99.36,none,0
R005782,1,1,1,410.19,none,0
R005783,1,1,1,8520.49,condition_mismatch,1
R005784,1,1,1,107.11,none,0
R005785,1,1,1,255.21,none,0
R005786,1,1,1,57.03,none,0
R005787,1,1,1,188.04,none,0
R005788,1,1,1,114.44,none,0
R005789,1,1,1,66.55,none,0
R005790,1,1,1,49.37,none,0
R005791,1,1,1,271.39,none,0
R005792,1,1,1,21.71,none,0
R005793,1,1,1,44.26,none,0
R005794,1,1,1,88.45,none,0
R005795,1,1,1,76.92,none,0
R005796,1,1,1,115.53,none,0
R005797,1,1,1,60.18,none,0
R005798,1,1,1,9.78,none,0
R005799,1,1,1,164.78,none,0
R005800,1,1,1,50.27,none,0
R005801,1,1,1,210.92,none,0
R005802,1,1,1,130.79,none,0
R005803,1,1,1,102.73,none,0
R005804,1,1,1,54.09,none,0
R005805,1,1,1,432.85,none,0
R005806,1,1,1,220.71,none,0
R005807,1,1,1,68.51,none,0
R005808,0,1,1,77.46,none,0
R005809,1,1,1,175.97,none,0
R005810,1,1,1,70.96,none,0
R005811,1,1,1,518.3,none,0
R005812,1,1,1,82.77,none,0
R005813,1,1,1,98.02,none,0
R005814,1,1,1,172.81,none,0
R005815,1,0,1,55.4,none,0
R005816,1,1,1,94.47,none,0
R005817,1,1,1,93.55,none,0
R005818,1,1,1,173.06,none,0
R005819,1,1,1,259.9,none,0
R005820,1,1,1,49.68,none,0
R005821,1,1,1,600.0,none,0
R005822,1,1,1,115.03,none,0
R005823,1,1,1,600.0,none,0
R005824,1,1,1,73.2,none,0
R005825,1,1,1,66.4,none,0
R005826,1,1,1,111.53,none,0
R005827,1,1,1,15.34,none,0
R005828,1,1,1,244.67,none,0
R005829,1,1,1,192.43,none,0
R005830,1,1,1,47.59,none,0
R005831,1,1,1,59.62,none,0
R005832,1,1,1,107.5,none,0
R005833,1,1,1,71.5,none,0
R005834,1,1,1,37.46,none,0
R005835,1,1,1,91.04,none,0
R005836,1,1,1,156.78,none,0
R005837,1,1,1,37.26,none,0
R005838,0,1,1,203.46,none,0
R005839,1,0,1,494.99,none,0
R005840,1,1,1,80.81,none,0
R005841,1,1,1,107.18,none,0
R005842,1,1,1,150.61,none,0
R005843,1,1,1,0.0,none,0
R005844,1,1,1,425.19,none,0
R005845,1,1,1,15.31,none,0
R005846,1,1,1,141.29,none,0
R005847,1,1,1,122.5,none,0
R005848,1,1,1,52.62,none,0
R005849,1,1,1,3651.18,refund_abuse,1
R005850,1,1,1,76.58,none,0
R005851,1,1,1,4308.95,coordinated_abuse,1
R005852,1,1,1,154.2,none,0
R005853,1,1,1,81.6,none,0
R005854,1,0,1,122.69,none,0
R005855,1,1,1,600.0,none,0
R005856,1,1,1,73.57,none,0
R005857,1,1,1,129.08,none,0
R005858,1,1,1,71.87,none,0
R005859,1,1,1,132.05,none,0
R005860,1,0,1,1779.61,refund_abuse,1
R005861,1,1,1,106.63,none,0
R005862,1,1,1,116.33,none,0
R005863,1,1,1,117.61,none,0
R005864,1,1,1,102.9,none,0
R005865,1,1,1,258.28,none,0
R005866,1,1,1,160.57,none,0
R005867,1,1,1,39.19,none,0
R005868,1,1,1,29.66,none,0
R005869,1,1,1,90.19,none,0
R005870,1,1,1,194.4,none,0
R005871,1,1,1,77.8,none,0
R005872,1,1,1,353.25,none,0
R005873,0,1,1,1114.24,condition_mismatch,1
R005874,1,1,1,109.47,none,0
R005875,1,1,1,82.37,none,0
R005876,1,1,1,111.85,none,0
R005877,1,1,1,76.13,none,0
R005878,1,1,1,16.21,none,0
R005879,1,1,1,36.57,none,0
R005880,1,1,1,9.24,none,0
R005881,1,1,1,144.43,none,0
R005882,1,1,1,600.0,none,0
R005883,1,1,1,138.42,none,0
R005884,1,1,1,68.4,none,0
R005885,1,1,1,87.06,none,0
R005886,1,1,1,166.19,none,0
R005887,1,1,1,750.0,coordinated_abuse,1
R005888,1,1,1,92.83,none,0
R005889,1,1,1,96.13,none,0
R005890,1,1,1,54.94,none,0
R005891,1,1,1,54.21,none,0
R005892,1,1,1,57.98,none,0
R005893,1,1,1,78.71,none,0
R005894,0,1,1,256.49,none,0
R005895,1,1,1,116.02,none,0
R005896,1,1,1,90.36,none,0
R005897,1,1,1,171.64,none,0
R005898,1,1,1,67.41,none,0
R005899,1,1,1,120.67,none,0
R005900,1,1,1,124.58,none,0
R005901,1,1,1,47.86,none,0
R005902,1,1,1,545.16,none,0
R005903,1,1,1,75.35,none,0
R005904,1,1,1,82.66,none,0
R005905,1,1,1,61.33,none,0
R005906,1,0,1,41.41,none,0
R005907,1,1,1,66.13,none,0
R005908,0,0,1,2218.13,coordinated_abuse,1
R005909,1,1,1,53.62,none,0
R005910,1,1,1,8.41,none,0
R005911,1,1,1,72.94,none,0
R005912,0,1,1,73.65,none,0
R005913,1,1,1,44.08,none,0
R005914,1,1,1,88.73,none,0
R005915,1,1,1,67.12,none,0
R005916,1,1,1,369.1,none,0
R005917,1,0,1,338.95,none,0
R005918,1,1,1,581.56,none,0
R005919,1,1,1,112.49,none,0
R005920,1,1,1,40.98,none,0
R005921,1,1,1,125.76,none,0
R005922,1,1,1,245.05,none,0
R005923,1,1,1,204.79,none,0
R005924,1,1,1,79.03,none,0
R005925,0,1,1,84.44,none,0
R005926,1,1,1,187.26,none,0
R005927,1,1,1,111.39,none,0
R005928,1,1,1,83.74,none,0
R005929,1,1,1,26.06,none,0
R005930,1,1,1,157.07,none,0
R005931,1,1,1,77.39,none,0
R005932,1,1,1,71.61,none,0
R005933,1,1,1,45.07,none,0
R005934,1,1,1,246.81,none,0
R005935,1,1,1,58.67,none,0
R005936,1,1,1,600.0,none,0
R005937,1,1,1,366.52,none,0
R005938,1,1,1,164.16,none,0
R005939,1,1,1,262.31,none,0
R005940,1,1,1,124.49,none,0
R005941,1,0,1,4995.69,refund_abuse,1
R005942,0,1,1,169.59,none,0
R005943,1,1,1,52.83,none,0
R005944,1,1,1,60.9,none,0
R005945,1,1,1,106.48,none,0
R005946,1,1,1,84.96,none,0
R005947,1,1,1,40.45,none,0
R005948,1,1,1,600.0,none,0
R005949,1,1,1,96.77,none,0
R005950,1,1,1,410.19,none,0
R005951,1,1,1,67.54,none,0
R005952,1,1,1,61.02,none,0
R005953,1,1,1,42.71,none,0
R005954,1,1,1,42.75,none,0
R005955,1,1,1,119.5,none,0
R005956,1,1,1,600.0,none,0
R005957,1,1,1,86.18,none,0
R005958,1,1,1,67.86,none,0
R005959,1,1,1,70.43,none,0
R005960,1,0,1,156.63,none,0
R005961,1,1,1,67.76,none,0
R005962,1,1,1,92.78,none,0
R005963,1,1,1,600.0,none,0
R005964,1,1,1,197.69,none,0
R005965,1,1,1,52.24,none,0
R005966,1,1,1,156.36,none,0
R005967,1,1,1,158.44,none,0
R005968,1,1,1,39.76,none,0
R005969,1,1,1,90.32,none,0
R005970,1,1,1,51.85,none,0
R005971,1,1,1,131.9,none,0
R005972,1,1,1,141.41,none,0
R005973,1,1,1,84.16,none,0
R005974,1,1,1,53.63,none,0
R005975,1,1,1,26.38,none,0
R005976,1,1,1,275.67,none,0
R005977,1,1,1,76.74,none,0
R005978,1,1,1,154.52,none,0
R005979,1,1,1,3309.48,refund_abuse,1
R005980,1,1,1,118.01,none,0
R005981,1,1,1,328.36,none,0
R005982,1,1,1,50.87,none,0
R005983,1,1,1,415.65,none,0
R005984,1,1,1,1740.96,coordinated_abuse,1
R005985,1,1,1,34.74,none,0
R005986,1,1,1,98.85,none,0
R005987,1,1,1,62.88,none,0
R005988,1,1,1,93.1,none,0
R005989,1,1,1,90.82,none,0
R005990,1,1,1,51.1,none,0
R005991,1,1,1,170.54,none,0
R005992,1,1,1,77.2,none,0
R005993,1,1,1,192.65,none,0
R005994,1,1,1,600.0,none,0
R005995,1,1,1,80.3,none,0
R005996,1,1,1,53.38,none,0
R005997,1,1,1,122.41,none,0
R005998,1,1,1,311.69,none,0
R005999,1,1,1,96.44,none,0
R006000,1,1,1,41.37,none,0
R006001,1,1,1,92.63,none,0
R006002,0,1,1,343.46,none,0
R006003,1,1,1,109.53,none,0
R006004,1,0,1,4039.18,coordinated_abuse,1
R006005,1,1,1,94.3,none,0
R006006,1,1,1,81.05,none,0
R006007,1,1,1,103.62,none,0
R006008,1,0,1,600.0,none,0
R006009,1,0,1,1763.44,condition_mismatch,1
R006010,1,0,1,69.74,none,0
R006011,1,1,1,134.6,none,0
R006012,1,1,1,54.44,none,0
R006013,1,1,1,54.7,none,0
R006014,1,0,1,887.92,refund_abuse,1
R006015,1,1,1,162.0,none,0
R006016,0,1,1,22.76,none,0
R006017,1,1,1,21.89,none,0
R006018,1,1,1,105.65,none,0
R006019,0,1,1,559.08,none,0
R006020,1,1,1,56.29,none,0
R006021,1,1,1,32.35,none,0
R006022,1,1,1,59.84,none,0
R006023,1,1,1,17.04,none,0
R006024,1,0,1,104.23,none,0
R006025,1,1,1,75.11,none,0
R006026,1,1,1,154.83,none,0
R006027,1,0,1,44.37,none,0
R006028,1,1,1,15400.09,condition_mismatch,1
R006029,1,1,1,47.1,none,0
R006030,1,1,1,262.86,none,0
R006031,1,1,1,161.63,none,0
R006032,1,1,1,66.25,none,0
R006033,1,1,1,198.01,none,0
R006034,1,1,1,248.15,none,0
R006035,1,1,1,49.26,none,0
R006036,1,1,1,78.86,none,0
R006037,1,1,1,49.7,none,0
R006038,1,1,1,215.3,none,0
R006039,1,1,1,76.27,none,0
R006040,1,1,1,56.79,none,0
R006041,1,1,1,66.23,none,0
R006042,1,1,1,123.31,none,0
R006043,1,1,1,106.05,none,0
R006044,1,1,1,89.18,none,0
R006045,1,1,1,8896.89,condition_mismatch,1
R006046,1,1,1,170.87,none,0
R006047,1,1,1,124.71,none,0
R006048,1,1,1,59.38,none,0
R006049,1,1,1,323.89,none,0
R006050,1,1,1,63.75,none,0
R006051,1,1,1,74.56,none,0
R006052,1,1,1,115.14,none,0
R006053,1,1,1,65.08,none,0
R006054,1,1,1,132.03,none,0
R006055,1,1,1,20.38,none,0
R006056,1,1,1,443.27,none,0
R006057,1,1,1,327.2,none,0
R006058,1,1,1,84.9,none,0
R006059,1,1,1,208.26,none,0
R006060,1,1,1,51.34,none,0
R006061,1,1,1,83.59,none,0
R006062,0,1,1,333.27,none,0
R006063,1,1,1,99.37,none,0
R006064,1,1,1,104.12,none,0
R006065,1,1,1,200.64,none,0
R006066,1,1,1,109.61,none,0
R006067,1,1,1,450.42,none,0
R006068,1,1,1,104.43,none,0
R006069,1,1,1,47.4,none,0
R006070,1,1,1,148.85,none,0
R006071,1,1,1,113.32,none,0
R006072,1,1,1,49.76,none,0
R006073,1,1,1,10.66,none,0
R006074,1,1,1,144.92,none,0
R006075,1,1,1,55.09,none,0
R006076,1,1,1,295.02,none,0
R006077,1,1,1,54.36,none,0
R006078,1,1,1,31.8,none,0
R006079,1,1,1,123.18,none,0
R006080,0,0,1,1723.02,condition_mismatch,1
R006081,1,1,1,600.0,none,0
R006082,1,1,1,600.0,none,0
R006083,1,1,1,55.12,none,0
R006084,1,1,1,95.63,none,0
R006085,1,1,1,196.13,none,0
R006086,1,1,1,134.6,none,0
R006087,1,1,1,35.5,none,0
R006088,1,1,1,84.07,none,0
R006089,1,1,1,174.45,none,0
R006090,1,1,1,91.44,none,0
R006091,1,1,1,109.01,none,0
R006092,1,1,1,113.48,none,0
R006093,1,1,1,83.76,none,0
R006094,1,1,1,40.77,none,0
R006095,0,1,1,70.79,none,0
R006096,1,1,1,49.18,none,0
R006097,1,1,1,139.45,none,0
R006098,1,1,1,1338.27,coordinated_abuse,1
R006099,1,1,1,117.78,none,0
R006100,1,1,1,36.71,none,0
R006101,1,1,1,66.16,none,0
R006102,1,1,1,236.84,none,0
R006103,1,1,1,84.81,none,0
R006104,1,1,1,600.0,none,0
R006105,1,1,1,48.79,none,0
R006106,1,1,1,133.15,none,0
R006107,1,1,1,80.2,none,0
R006108,1,1,1,51.59,none,0
R006109,1,1,1,889.22,coordinated_abuse,1
R006110,1,1,1,13.76,none,0
R006111,1,1,1,69.8,none,0
R006112,1,1,1,163.54,none,0
R006113,1,1,1,143.36,none,0
R006114,1,0,1,8173.38,condition_mismatch,1
R006115,1,1,1,97.84,none,0
R006116,1,1,1,1559.99,refund_abuse,1
R006117,1,1,1,22.22,none,0
R006118,1,1,1,199.82,none,0
R006119,1,0,1,87.69,none,0
R006120,1,1,1,110.57,none,0
R006121,1,1,1,25.79,none,0
R006122,1,1,1,144.74,none,0
R006123,0,0,1,39.83,none,0
R006124,1,1,1,215.61,none,0
R006125,1,0,1,2296.29,condition_mismatch,1
R006126,1,1,1,163.72,none,0
R006127,1,1,1,143.91,none,0
R006128,0,0,1,3515.19,condition_mismatch,1
R006129,1,1,1,112.26,none,0
R006130,1,1,1,144.66,none,0
R006131,1,1,1,143.26,none,0
R006132,1,1,1,170.61,none,0
R006133,1,1,1,195.99,none,0
R006134,1,1,1,117.17,none,0
R006135,1,1,1,55.74,none,0
R006136,1,1,1,51.91,none,0
R006137,1,1,1,127.09,none,0
R006138,1,1,1,222.13,none,0
R006139,1,1,1,97.53,none,0
R006140,1,1,1,36.44,none,0
R006141,1,1,1,200.1,none,0
R006142,0,1,1,46.18,none,0
R006143,1,1,1,157.35,none,0
R006144,1,1,1,98.44,none,0
R006145,1,1,1,295.7,none,0
R006146,1,1,1,89.65,none,0
R006147,1,1,1,233.13,none,0
R006148,1,1,1,73.5,none,0
R006149,1,1,1,116.23,none,0
R006150,1,1,1,90.17,none,0
R006151,0,1,1,53.65,none,0
R006152,1,1,1,139.68,none,0
R006153,1,1,1,78.68,none,0
R006154,1,1,1,116.21,none,0
R006155,1,1,1,167.45,none,0
R006156,1,1,1,151.13,none,0
R006157,1,1,1,109.26,none,0
R006158,1,1,1,51.5,none,0
R006159,1,1,1,61.17,none,0
R006160,1,1,1,4051.75,coordinated_abuse,1
R006161,1,1,1,69.93,none,0
R006162,1,1,1,22.74,none,0
R006163,1,1,1,62.96,none,0
R006164,1,1,1,75.44,none,0
R006165,1,1,1,123.51,none,0
R006166,1,1,1,204.57,none,0
R006167,1,1,1,343.28,none,0
R006168,1,1,1,75.46,none,0
R006169,1,1,1,34.21,none,0
R006170,1,1,1,39.68,none,0
R006171,1,1,1,60.64,none,0
R006172,1,1,1,430.19,none,0
R006173,0,0,1,750.0,refund_abuse,1
R006174,1,1,1,315.65,none,0
R006175,1,1,1,108.97,none,0
R006176,1,1,1,66.89,none,0
R006177,1,1,1,78.42,none,0
R006178,1,1,1,108.13,none,0
R006179,1,1,1,94.63,none,0
R006180,1,1,1,97.74,none,0
R006181,1,1,1,20.55,none,0
R006182,1,1,1,103.91,none,0
R006183,1,1,1,171.7,none,0
R006184,1,1,1,93.07,none,0
R006185,1,1,1,81.46,none,0
R006186,1,1,1,21.4,none,0
R006187,0,1,1,42.63,none,0
R006188,1,1,1,135.29,none,0
R006189,1,1,1,107.48,none,0
R006190,1,1,1,54.71,none,0
R006191,1,1,1,37.67,none,0
R006192,1,1,1,48.28,none,0
R006193,1,1,1,106.92,none,0
R006194,0,1,1,113.81,none,0
R006195,1,1,1,386.0,none,0
R006196,1,1,1,168.08,none,0
R006197,1,1,1,162.51,none,0
R006198,1,1,1,33.14,none,0
R006199,1,1,1,40.63,none,0
R006200,1,1,1,225.79,none,0
R006201,1,1,1,34.55,none,0
R006202,1,1,1,171.99,none,0
R006203,1,0,1,131.03,none,0
R006204,1,1,1,67.81,none,0
R006205,1,1,1,24.13,none,0
R006206,1,1,1,68.52,none,0
R006207,1,1,1,600.0,none,0
R006208,1,1,1,60.42,none,0
R006209,1,1,1,13.96,none,0
R006210,1,1,1,75.29,none,0
R006211,1,1,1,76.93,none,0
R006212,1,1,1,55.69,none,0
R006213,1,1,1,54.11,none,0
R006214,0,1,1,156.58,none,0
R006215,1,1,1,39.1,none,0
R006216,1,1,1,58.73,none,0
R006217,1,1,1,600.0,none,0
R006218,1,1,1,69.16,none,0
R006219,1,1,1,141.33,none,0
R006220,1,1,1,285.25,none,0
R006221,1,1,1,74.19,none,0
R006222,1,1,1,94.93,none,0
R006223,1,1,1,3314.45,condition_mismatch,1
R006224,1,1,1,82.34,none,0
R006225,1,1,1,167.56,none,0
R006226,1,1,1,60.77,none,0
R006227,1,1,1,215.57,none,0
R006228,1,1,1,216.21,none,0
R006229,1,1,1,95.81,none,0
R006230,1,1,1,102.99,none,0
R006231,1,1,1,509.66,none,0
R006232,1,1,1,318.92,none,0
R006233,1,1,1,14.68,none,0
R006234,1,1,1,45.41,none,0
R006235,1,1,1,101.23,none,0
R006236,1,0,1,0.0,none,0
R006237,1,1,1,180.02,none,0
R006238,1,1,1,98.06,none,0
R006239,1,1,1,142.09,none,0
R006240,1,1,1,39.39,none,0
R006241,1,1,1,144.44,none,0
R006242,1,1,1,245.84,none,0
R006243,1,1,1,72.56,none,0
R006244,1,1,1,58.94,none,0
R006245,1,1,1,27.84,none,0
R006246,1,1,1,386.73,none,0
R006247,1,1,1,155.0,none,0
R006248,1,0,1,275.38,none,0
R006249,1,1,1,108.83,none,0
R006250,1,1,1,140.7,none,0
R006251,1,1,1,79.31,none,0
R006252,1,1,1,167.67,none,0
R006253,1,1,1,200.62,none,0
R006254,1,1,1,170.81,none,0
R006255,1,0,1,503.47,none,0
R006256,1,1,1,105.64,none,0
R006257,1,1,1,70.93,none,0
R006258,1,1,1,182.31,none,0
R006259,1,1,1,103.25,none,0
R006260,1,1,1,23.8,none,0
R006261,1,1,1,103.46,none,0
R006262,1,1,1,28.08,none,0
R006263,1,1,1,101.9,none,0
R006264,1,1,1,92.0,none,0
R006265,1,1,1,123.69,none,0
R006266,1,1,1,65.81,none,0
R006267,1,1,1,105.0,none,0
R006268,1,1,1,195.82,none,0
R006269,1,1,1,80.71,none,0
R006270,0,1,1,600.0,none,0
R006271,1,1,1,186.85,none,0
R006272,1,1,1,144.61,none,0
R006273,1,1,1,112.49,none,0
R006274,1,1,1,46.7,none,0
R006275,1,1,1,65.33,none,0
R006276,1,1,1,14.74,none,0
R006277,0,1,1,81.51,none,0
R006278,1,1,1,53.84,none,0
R006279,1,1,1,188.87,none,0
R006280,1,1,1,93.62,none,0
R006281,1,1,1,95.55,none,0
R006282,1,1,1,91.76,none,0
R006283,1,1,1,1333.19,refund_abuse,1
R006284,1,1,1,24.57,none,0
R006285,1,1,1,65.64,none,0
R006286,1,1,1,8.16,none,0
R006287,1,1,1,54.59,none,0
R006288,1,1,1,143.74,none,0
R006289,1,1,1,402.09,none,0
R006290,1,1,1,595.64,none,0
R006291,0,1,1,46.38,none,0
R006292,1,1,1,73.34,none,0
R006293,1,1,1,60.41,none,0
R006294,1,1,1,26.14,none,0
R006295,1,1,1,69.12,none,0
R006296,1,1,1,55.67,none,0
R006297,1,1,1,42.14,none,0
R006298,1,1,1,228.6,none,0
R006299,1,1,1,265.1,none,0
R006300,1,1,1,90.88,none,0
R006301,1,1,1,54.83,none,0
R006302,1,1,1,279.48,none,0
R006303,1,1,1,83.46,none,0
R006304,1,1,1,600.0,none,0
R006305,1,1,1,49.44,none,0
R006306,1,0,1,15815.93,condition_mismatch,1
R006307,1,1,1,315.76,none,0
R006308,1,1,1,156.23,none,0
R006309,1,1,1,147.31,none,0
R006310,1,1,1,314.3,none,0
R006311,1,1,1,73.01,none,0
R006312,1,1,1,190.69,none,0
R006313,1,1,1,120.45,none,0
R006314,1,1,1,235.82,none,0
R006315,1,1,1,69.17,none,0
R006316,1,1,1,327.17,none,0
R006317,1,0,1,119.49,none,0
R006318,1,1,1,3.44,none,0
R006319,1,1,1,131.3,none,0
R006320,1,0,1,1452.47,coordinated_abuse,1
R006321,1,1,1,42.86,none,0
R006322,1,1,1,60.1,none,0
R006323,1,1,1,103.53,none,0
R006324,1,0,1,750.0,condition_mismatch,1
R006325,1,1,1,20.23,none,0
R006326,1,1,1,26.94,none,0
R006327,1,1,1,140.63,none,0
R006328,1,1,1,80.21,none,0
R006329,1,1,1,109.83,none,0
R006330,1,1,1,67.08,none,0
R006331,1,1,1,119.2,none,0
R006332,1,1,1,84.82,none,0
R006333,1,1,1,412.74,none,0
R006334,1,1,1,172.38,none,0
R006335,1,1,1,103.16,none,0
R006336,1,1,1,150.32,none,0
R006337,1,1,1,59.53,none,0
R006338,1,1,1,22.98,none,0
R006339,1,1,1,49.75,none,0
R006340,1,1,1,107.7,none,0
R006341,1,1,1,146.59,none,0
R006342,1,1,1,33.52,none,0
R006343,1,1,1,228.32,none,0
R006344,1,1,1,157.55,none,0
R006345,1,1,1,200.85,none,0
R006346,1,1,1,0.0,none,0
R006347,1,1,1,77.72,none,0
R006348,0,1,1,95.9,none,0
R006349,1,1,1,144.73,none,0
R006350,1,1,1,105.76,none,0
R006351,1,1,1,365.67,none,0
R006352,1,1,1,95.41,none,0
R006353,1,1,1,62.61,none,0
R006354,1,1,1,29.04,none,0
R006355,0,1,1,2473.42,refund_abuse,1
R006356,1,1,1,136.98,none,0
R006357,1,1,1,46.51,none,0
R006358,1,1,1,61.14,none,0
R006359,1,1,1,170.49,none,0
R006360,1,1,1,10.27,none,0
R006361,0,1,1,750.0,refund_abuse,1
R006362,1,1,1,38.21,none,0
R006363,1,1,1,34.82,none,0
R006364,1,1,1,47.11,none,0
R006365,1,1,1,600.0,none,0
R006366,1,1,1,107.27,none,0
R006367,1,0,1,108.62,none,0
R006368,1,0,1,47.92,none,0
R006369,1,1,1,54.45,none,0
R006370,1,1,1,66.65,none,0
R006371,1,1,1,400.48,none,0
R006372,1,1,1,128.12,none,0
R006373,1,0,1,72.86,none,0
R006374,1,1,1,67.94,none,0
R006375,1,1,1,167.45,none,0
R006376,1,1,1,126.53,none,0
R006377,1,1,1,118.11,none,0
R006378,1,0,1,36.35,none,0
R006379,1,1,1,177.73,none,0
R006380,1,1,1,146.7,none,0
R006381,1,1,1,1308.08,coordinated_abuse,1
R006382,1,1,1,188.81,none,0
R006383,1,1,1,79.0,none,0
R006384,1,1,1,104.84,none,0
R006385,1,1,1,65.81,none,0
R006386,1,1,1,197.54,none,0
R006387,1,1,1,173.96,none,0
R006388,1,1,1,42.73,none,0
R006389,1,1,1,95.75,none,0
R006390,1,0,1,89.27,none,0
R006391,0,1,1,93.96,none,0
R006392,1,1,1,383.04,none,0
R006393,1,1,1,92.93,none,0
R006394,1,1,1,600.0,none,0
R006395,0,1,1,3035.52,refund_abuse,1
R006396,0,1,1,81.06,none,0
R006397,0,1,1,90.25,none,0
R006398,1,1,1,18.07,none,0
R006399,1,1,1,137.56,none,0
R006400,1,1,1,86.14,none,0
R006401,1,0,1,114.17,none,0
R006402,1,1,1,18.18,none,0
R006403,1,1,1,110.65,none,0
R006404,1,1,1,196.33,none,0
R006405,1,1,1,600.0,none,0
R006406,1,1,1,109.61,none,0
R006407,1,1,1,54.82,none,0
R006408,1,1,1,169.11,none,0
R006409,1,1,1,503.45,none,0
