customer_id,account_created_at,home_region,latent_type,device_id,address_id,payment_fingerprint
C07560,2025-01-01,N,frequent_legit,D07560,A07560,P07560
C07561,2025-01-01,W,normal,D07561,A07561,P07561
C07562,2025-10-22,W,normal,D07562,A07562,P07562
C07563,2025-10-22,E,normal,D07563,A07563,P07563
C07564,2025-01-01,E,normal,D07564,A07564,P07564
C07565,2025-01-01,S,normal,D07565,A07565,P07565
C07566,2025-01-01,N,normal,D07566,A07566,P07566
C07567,2025-01-01,S,normal,D07567,A07567,P07567
C07568,2025-01-02,N,frequent_legit,D07568,A07568,P07568
C07569,2025-01-01,E,abusive,D07569,A07569,P07569
C07570,2025-01-01,S,normal,D07570,A07570,P07570
C07571,2025-01-01,N,frequent_legit,D07571,A07571,P07571
C07572,2025-01-01,E,normal,D07572,A07572,P07572
C07573,2025-01-01,W,normal,D07573,A07573,P07573
C07574,2025-01-01,E,normal,D07574,A07574,P07574
C07575,2025-01-01,S,abusive,D07575,A07575,P07575
C07576,2025-01-01,W,frequent_legit,D07576,A07576,P07576
C07577,2025-04-04,N,normal,D07577,A07577,P07577
C07578,2025-06-29,E,normal,D07578,A07578,P07578
C07579,2025-08-19,S,normal,D07579,A07579,P07579
C07580,2025-01-01,N,normal,D07580,A07580,P07580
C07581,2025-01-01,NE,normal,D07581,A07581,P07581
C07582,2025-03-17,S,normal,D07582,A07582,P07582
C07583,2025-12-10,S,normal,D07583,A07583,P07583
C07584,2025-01-01,N,normal,D07584,A07584,P07584
C07585,2025-01-01,NE,normal,D07585,A07585,P07585
C07586,2025-01-01,W,normal,D07586,A07586,P07586
C07587,2025-12-15,N,coordinated,DCO0017,ACO0017,PCO0017
C07588,2025-01-01,E,normal,D07588,A07588,P07588
C07589,2025-01-01,N,normal,D07589,A07589,P07589
C07590,2025-01-01,E,normal,D07590,A07590,P07590
C07591,2025-01-01,S,frequent_legit,D07591,A07591,P07591
C07592,2025-01-01,N,normal,D07592,A07592,P07592
C07593,2025-01-01,S,normal,D07593,A07593,P07593
C07594,2025-01-01,W,normal,D07594,A07594,P07594
C07595,2025-01-01,S,normal,D07595,A07595,P07595
C07596,2025-01-01,N,normal,D07596,A07596,P07596
C07597,2025-03-12,NE,normal,D07597,A07597,P07597
C07598,2025-01-01,N,normal,D07598,A07598,P07598
C07599,2025-01-01,S,normal,D07599,A07599,P07599
C07600,2025-01-01,S,coordinated,DCO0017,ACO0017,PCO0017
C07601,2025-01-01,N,abusive,D07601,A07601,P07601
C07602,2025-08-22,N,normal,D07602,A07602,P07602
C07603,2025-11-06,N,normal,D07603,A07603,P07603
C07604,2025-01-01,N,normal,D07604,A07604,P07604
C07605,2025-01-01,S,abusive,D07605,A07605,P07605
C07606,2025-01-01,W,normal,D07606,A07606,P07606
C07607,2025-01-01,N,normal,D07607,A07607,P07607
C07608,2025-01-01,E,normal,D07608,A07608,P07608
C07609,2025-01-01,S,normal,D07609,A07609,P07609
C07610,2025-01-01,N,normal,D07610,A07610,P07610
C07611,2025-01-01,S,normal,D07611,A07611,P07611
C07612,2025-01-01,N,normal,D07612,A07612,P07612
C07613,2025-01-01,E,normal,D07613,A07613,P07613
C07614,2025-01-01,S,normal,D07614,A07614,P07614
C07615,2025-01-01,E,normal,D07615,A07615,P07615
C07616,2025-01-01,W,normal,D07616,A07616,P07616
C07617,2025-07-28,N,normal,D07617,A07617,P07617
C07618,2025-01-01,W,normal,D07618,A07618,P07618
C07619,2025-01-01,N,normal,D07619,A07619,P07619
C07620,2025-09-11,N,normal,D07620,A07620,P07620
C07621,2025-04-29,N,normal,D07621,A07621,P07621
C07622,2025-01-01,W,normal,D07622,A07622,P07622
C07623,2025-01-01,E,normal,D07623,A07623,P07623
C07624,2025-01-01,NE,normal,D07624,A07624,P07624
C07625,2025-11-23,E,normal,D07625,A07625,P07625
C07626,2025-01-01,S,frequent_legit,D07626,A07626,P07626
C07627,2025-01-01,W,frequent_legit,D07627,A07627,P07627
C07628,2025-01-01,NE,normal,D07628,A07628,P07628
C07629,2025-01-01,W,normal,D07629,A07629,P07629
C07630,2025-01-01,S,normal,D07630,A07630,P07630
C07631,2025-10-25,W,normal,D07631,A07631,P07631
C07632,2025-06-09,N,normal,D07632,A07632,P07632
C07633,2025-01-01,W,normal,D07633,A07633,P07633
C07634,2025-01-01,NE,normal,D07634,A07634,P07634
C07635,2025-01-01,E,normal,D07635,A07635,P07635
C07636,2025-01-01,N,normal,D07636,A07636,P07636
C07637,2025-01-01,N,frequent_legit,D07637,A07637,P07637
C07638,2025-01-01,NE,normal,D07638,A07638,P07638
C07639,2025-01-01,W,normal,D07639,A07639,P07639
C07640,2025-01-01,W,normal,D07640,A07640,P07640
C07641,2025-01-01,NE,frequent_legit,D07641,A07641,P07641
C07642,2025-01-01,S,normal,D07642,A07642,P07642
C07643,2025-01-01,W,normal,D07643,A07643,P07643
C07644,2025-01-01,N,normal,D07644,A07644,P07644
C07645,2025-01-01,N,normal,D07645,A07645,P07645
C07646,2025-06-25,S,normal,D07646,A07646,P07646
C07647,2025-09-28,S,normal,D07647,A07647,P07647
C07648,2025-01-01,S,normal,D07648,A07648,P07648
C07649,2025-01-01,W,normal,D07649,A07649,P07649
C07650,2025-01-01,N,normal,D07650,A07650,P07650
C07651,2025-01-01,W,normal,D07651,A07651,P07651
C07652,2025-02-28,N,normal,D07652,A07652,P07652
C07653,2025-01-01,W,normal,D07653,A07653,P07653
C07654,2025-01-23,N,normal,D07654,A07654,P07654
C07655,2025-01-01,W,normal,D07655,A07655,P07655
C07656,2025-01-01,E,normal,D07656,A07656,P07656
C07657,2025-01-01,S,normal,D07657,A07657,P07657
C07658,2025-01-01,N,normal,D07658,A07658,P07658
C07659,2025-09-25,N,normal,D07659,A07659,P07659
C07660,2025-07-21,S,normal,D07660,A07660,P07660
C07661,2025-02-19,N,coordinated,DCO0018,ACO0018,PCO0018
C07662,2025-01-01,N,normal,D07662,A07662,P07662
C07663,2025-01-01,W,frequent_legit,D07663,A07663,P07663
C07664,2025-01-01,N,normal,D07664,A07664,P07664
C07665,2025-01-01,N,normal,D07665,A07665,P07665
C07666,2025-01-01,S,normal,D07666,A07666,P07666
C07667,2025-09-29,S,normal,D07667,A07667,P07667
C07668,2025-01-01,S,normal,D07668,A07668,P07668
C07669,2025-01-01,E,normal,D07669,A07669,P07669
C07670,2025-09-28,E,coordinated,DCO0018,ACO0018,PCO0018
C07671,2025-01-01,S,normal,D07671,A07671,P07671
C07672,2025-01-01,S,frequent_legit,D07672,A07672,P07672
C07673,2025-01-01,N,normal,D07673,A07673,P07673
C07674,2025-01-01,E,normal,D07674,A07674,P07674
C07675,2025-01-01,S,normal,D07675,A07675,P07675
C07676,2025-09-06,W,normal,D07676,A07676,P07676
C07677,2025-01-01,E,frequent_legit,D07677,A07677,P07677
C07678,2025-01-01,E,frequent_legit,D07678,A07678,P07678
C07679,2025-12-15,S,abusive,D07679,A07679,P07679
C07680,2025-01-01,W,coordinated,DCO0018,ACO0018,PCO0018
C07681,2025-01-01,S,normal,D07681,A07681,P07681
C07682,2025-01-01,S,normal,D07682,A07682,P07682
C07683,2025-01-01,W,normal,D07683,A07683,P07683
C07684,2025-01-01,E,normal,D07684,A07684,P07684
C07685,2025-01-01,S,normal,D07685,A07685,P07685
C07686,2025-01-01,N,normal,D07686,A07686,P07686
C07687,2025-01-01,N,normal,D07687,A07687,P07687
C07688,2025-01-01,W,normal,D07688,A07688,P07688
C07689,2025-06-06,N,normal,D07689,A07689,P07689
C07690,2025-01-01,N,normal,D07690,A07690,P07690
C07691,2025-01-01,N,normal,D07691,A07691,P07691
C07692,2025-01-01,NE,normal,D07692,A07692,P07692
C07693,2025-01-01,S,normal,D07693,A07693,P07693
C07694,2025-01-01,S,normal,D07694,A07694,P07694
C07695,2025-10-13,W,normal,D07695,A07695,P07695
C07696,2025-01-01,S,normal,D07696,A07696,P07696
C07697,2025-01-01,W,normal,D07697,A07697,P07697
C07698,2025-01-01,W,normal,D07698,A07698,P07698
C07699,2025-01-01,S,normal,D07699,A07699,P07699
C07700,2025-01-01,W,normal,D07700,A07700,P07700
C07701,2025-12-15,NE,normal,D07701,A07701,P07701
C07702,2025-01-01,N,normal,D07702,A07702,P07702
C07703,2025-01-01,N,normal,D07703,A07703,P07703
C07704,2025-01-01,W,normal,D07704,A07704,P07704
C07705,2025-01-01,S,normal,D07705,A07705,P07705
C07706,2025-01-01,S,normal,D07706,A07706,P07706
C07707,2025-01-01,N,normal,D07707,A07707,P07707
C07708,2025-01-01,W,normal,D07708,A07708,P07708
C07709,2025-11-27,W,normal,D07709,A07709,P07709
C07710,2025-01-01,NE,normal,D07710,A07710,P07710
C07711,2025-01-01,S,normal,D07711,A07711,P07711
C07712,2025-01-01,NE,normal,D07712,A07712,P07712
C07713,2025-01-01,S,normal,D07713,A07713,P07713
C07714,2025-01-01,E,normal,D07714,A07714,P07714
C07715,2025-01-01,E,normal,D07715,A07715,P07715
C07716,2025-01-01,S,normal,D07716,A07716,P07716
C07717,2025-01-01,E,normal,D07717,A07717,P07717
C07718,2025-01-01,N,normal,D07718,A07718,P07718
C07719,2025-01-01,S,normal,D07719,A07719,P07719
C07720,2025-01-01,E,normal,D07720,A07720,P07720
C07721,2025-10-29,N,normal,D07721,A07721,P07721
C07722,2025-01-01,E,normal,D07722,A07722,P07722
C07723,2025-01-01,S,normal,D07723,A07723,P07723
C07724,2025-06-29,N,normal,D07724,A07724,P07724
C07725,2025-01-01,E,normal,D07725,A07725,P07725
C07726,2025-01-01,N,normal,D07726,A07726,P07726
C07727,2025-01-01,NE,normal,D07727,A07727,P07727
C07728,2025-01-01,NE,normal,D07728,A07728,P07728
C07729,2025-01-01,S,normal,D07729,A07729,P07729
C07730,2025-01-01,S,normal,D07730,A07730,P07730
C07731,2025-01-01,N,normal,D07731,A07731,P07731
C07732,2025-01-01,W,normal,D07732,A07732,P07732
C07733,2025-01-01,N,normal,D07733,A07733,P07733
C07734,2025-01-01,W,normal,D07734,A07734,P07734
C07735,2025-08-04,NE,normal,D07735,A07735,P07735
C07736,2025-01-01,N,normal,D07736,A07736,P07736
C07737,2025-01-01,E,normal,D07737,A07737,P07737
C07738,2025-01-01,S,normal,D07738,A07738,P07738
C07739,2025-01-01,S,normal,D07739,A07739,P07739
C07740,2025-01-01,N,normal,D07740,A07740,P07740
C07741,2025-01-01,W,normal,D07741,A07741,P07741
C07742,2025-01-01,N,normal,D07742,A07742,P07742
C07743,2025-01-01,W,frequent_legit,D07743,A07743,P07743
C07744,2025-01-01,S,normal,D07744,A07744,P07744
C07745,2025-01-01,E,normal,D07745,A07745,P07745
C07746,2025-01-01,W,normal,D07746,A07746,P07746
C07747,2025-01-01,W,normal,D07747,A07747,P07747
C07748,2025-01-01,S,normal,D07748,A07748,P07748
C07749,2025-01-01,S,normal,D07749,A07749,P07749
C07750,2025-01-01,S,normal,D07750,A07750,P07750
C07751,2025-01-01,S,normal,D07751,A07751,P07751
C07752,2025-01-01,NE,frequent_legit,D07752,A07752,P07752
C07753,2025-01-01,N,normal,D07753,A07753,P07753
C07754,2025-01-01,S,normal,D07754,A07754,P07754
C07755,2025-01-01,W,frequent_legit,D07755,A07755,P07755
C07756,2025-01-01,S,normal,D07756,A07756,P07756
C07757,2025-01-01,W,normal,D07757,A07757,P07757
C07758,2025-01-12,N,normal,D07758,A07758,P07758
C07759,2025-01-01,N,normal,D07759,A07759,P07759
C07760,2025-01-01,E,normal,D07760,A07760,P07760
C07761,2025-01-01,S,frequent_legit,D07761,A07761,P07761
C07762,2025-01-01,W,normal,D07762,A07762,P07762
C07763,2025-05-24,S,normal,D07763,A07763,P07763
C07764,2025-01-01,N,normal,D07764,A07764,P07764
C07765,2025-04-25,S,normal,D07765,A07765,P07765
C07766,2025-01-01,S,normal,D07766,A07766,P07766
C07767,2025-01-01,E,normal,D07767,A07767,P07767
C07768,2025-01-01,N,abusive,D07768,A07768,P07768
C07769,2025-01-01,S,normal,D07769,A07769,P07769
C07770,2025-01-01,W,normal,D07770,A07770,P07770
C07771,2025-01-01,S,normal,D07771,A07771,P07771
C07772,2025-09-15,E,normal,D07772,A07772,P07772
C07773,2025-01-01,N,frequent_legit,D07773,A07773,P07773
C07774,2025-01-01,W,normal,D07774,A07774,P07774
C07775,2025-01-01,N,normal,D07775,A07775,P07775
C07776,2025-06-18,E,normal,D07776,A07776,P07776
C07777,2025-01-01,S,normal,D07777,A07777,P07777
C07778,2025-01-01,N,normal,D07778,A07778,P07778
C07779,2025-03-19,S,normal,D07779,A07779,P07779
C07780,2025-12-11,N,normal,D07780,A07780,P07780
C07781,2025-01-01,W,normal,D07781,A07781,P07781
C07782,2025-03-27,N,normal,D07782,A07782,P07782
C07783,2025-01-21,NE,normal,D07783,A07783,P07783
C07784,2025-01-01,S,normal,D07784,A07784,P07784
C07785,2025-01-01,N,frequent_legit,D07785,A07785,P07785
C07786,2025-01-01,S,normal,D07786,A07786,P07786
C07787,2025-01-01,N,normal,D07787,A07787,P07787
C07788,2025-01-01,W,normal,D07788,A07788,P07788
C07789,2025-01-01,N,normal,D07789,A07789,P07789
C07790,2025-01-01,W,normal,D07790,A07790,P07790
C07791,2025-01-01,N,normal,D07791,A07791,P07791
C07792,2025-04-09,S,normal,D07792,A07792,P07792
C07793,2025-01-01,N,normal,D07793,A07793,P07793
C07794,2025-01-01,E,normal,D07794,A07794,P07794
C07795,2025-01-01,S,normal,D07795,A07795,P07795
C07796,2025-01-01,W,normal,D07796,A07796,P07796
C07797,2025-01-01,S,normal,D07797,A07797,P07797
C07798,2025-01-01,N,normal,D07798,A07798,P07798
C07799,2025-05-15,W,normal,D07799,A07799,P07799
C07800,2025-01-01,E,normal,D07800,A07800,P07800
C07801,2025-08-24,W,normal,D07801,A07801,P07801
C07802,2025-01-01,S,normal,D07802,A07802,P07802
C07803,2025-01-01,W,normal,D07803,A07803,P07803
C07804,2025-05-02,N,normal,D07804,A07804,P07804
C07805,2025-01-01,NE,normal,D07805,A07805,P07805
C07806,2025-07-11,N,normal,D07806,A07806,P07806
C07807,2025-01-01,W,normal,D07807,A07807,P07807
C07808,2025-01-01,N,frequent_legit,D07808,A07808,P07808
C07809,2025-01-01,W,normal,D07809,A07809,P07809
C07810,2025-01-01,W,normal,D07810,A07810,P07810
C07811,2025-01-01,W,normal,D07811,A07811,P07811
C07812,2025-01-01,S,normal,D07812,A07812,P07812
C07813,2025-01-01,S,normal,D07813,A07813,P07813
C07814,2025-01-01,W,normal,D07814,A07814,P07814
C07815,2025-01-01,E,normal,D07815,A07815,P07815
C07816,2025-01-01,E,normal,D07816,A07816,P07816
C07817,2025-01-01,N,normal,D07817,A07817,P07817
C07818,2025-01-01,S,abusive,D07818,A07818,P07818
C07819,2025-01-01,S,normal,D07819,A07819,P07819
C07820,2025-01-01,E,normal,D07820,A07820,P07820
C07821,2025-01-01,N,normal,D07821,A07821,P07821
C07822,2025-01-01,S,normal,D07822,A07822,P07822
C07823,2025-01-01,W,normal,D07823,A07823,P07823
C07824,2025-01-01,S,abusive,D07824,A07824,P07824
C07825,2025-01-01,W,normal,D07825,A07825,P07825
C07826,2025-01-01,N,normal,D07826,A07826,P07826
C07827,2025-01-01,S,normal,D07827,A07827,P07827
C07828,2025-01-01,S,normal,D07828,A07828,P07828
C07829,2025-01-01,S,normal,D07829,A07829,P07829
C07830,2025-01-01,E,frequent_legit,D07830,A07830,P07830
C07831,2025-01-01,N,normal,D07831,A07831,P07831
C07832,2025-01-01,S,normal,D07832,A07832,P07832
C07833,2025-01-01,N,normal,D07833,A07833,P07833
C07834,2025-01-01,E,normal,D07834,A07834,P07834
C07835,2025-01-01,W,normal,D07835,A07835,P07835
C07836,2025-01-01,N,normal,D07836,A07836,P07836
C07837,2025-01-01,S,normal,D07837,A07837,P07837
C07838,2025-01-01,S,normal,D07838,A07838,P07838
C07839,2025-01-01,W,normal,D07839,A07839,P07839
C07840,2025-01-01,N,normal,D07840,A07840,P07840
C07841,2025-06-03,S,normal,D07841,A07841,P07841
C07842,2025-01-01,W,normal,D07842,A07842,P07842
C07843,2025-01-01,S,normal,D07843,A07843,P07843
C07844,2025-01-01,W,normal,D07844,A07844,P07844
C07845,2025-01-01,S,normal,D07845,A07845,P07845
C07846,2025-01-01,W,normal,D07846,A07846,P07846
C07847,2025-01-01,N,normal,D07847,A07847,P07847
C07848,2025-01-01,N,normal,D07848,A07848,P07848
C07849,2025-01-01,S,normal,D07849,A07849,P07849
C07850,2025-01-01,S,normal,D07850,A07850,P07850
C07851,2025-01-01,E,normal,D07851,A07851,P07851
C07852,2025-01-01,N,normal,D07852,A07852,P07852
C07853,2025-01-01,N,normal,D07853,A07853,P07853
C07854,2025-10-13,W,normal,D07854,A07854,P07854
C07855,2025-01-01,S,normal,D07855,A07855,P07855
C07856,2025-01-01,W,normal,D07856,A07856,P07856
C07857,2025-01-01,E,normal,D07857,A07857,P07857
C07858,2025-01-01,N,normal,D07858,A07858,P07858
C07859,2025-01-01,E,normal,D07859,A07859,P07859
C07860,2025-01-01,W,normal,D07860,A07860,P07860
C07861,2025-01-01,W,normal,D07861,A07861,P07861
C07862,2025-08-13,N,normal,D07862,A07862,P07862
C07863,2025-01-01,S,normal,D07863,A07863,P07863
C07864,2025-01-01,W,normal,D07864,A07864,P07864
C07865,2025-01-01,E,normal,D07865,A07865,P07865
C07866,2025-01-01,S,normal,D07866,A07866,P07866
C07867,2025-01-01,N,normal,D07867,A07867,P07867
C07868,2025-09-29,E,normal,D07868,A07868,P07868
C07869,2025-01-01,W,normal,D07869,A07869,P07869
C07870,2025-10-23,W,normal,D07870,A07870,P07870
C07871,2025-01-01,W,normal,D07871,A07871,P07871
C07872,2025-02-10,S,normal,D07872,A07872,P07872
C07873,2025-01-01,E,normal,D07873,A07873,P07873
C07874,2025-01-01,N,normal,D07874,A07874,P07874
C07875,2025-01-01,N,normal,D07875,A07875,P07875
C07876,2025-01-01,N,normal,D07876,A07876,P07876
C07877,2025-01-01,W,normal,D07877,A07877,P07877
C07878,2025-01-01,N,abusive,D07878,A07878,P07878
C07879,2025-01-01,S,frequent_legit,D07879,A07879,P07879
C07880,2025-01-01,S,normal,D07880,A07880,P07880
C07881,2025-01-01,S,normal,D07881,A07881,P07881
C07882,2025-01-01,S,normal,D07882,A07882,P07882
C07883,2025-01-01,N,normal,D07883,A07883,P07883
C07884,2025-01-01,S,normal,D07884,A07884,P07884
C07885,2025-11-06,S,normal,D07885,A07885,P07885
C07886,2025-01-01,W,normal,D07886,A07886,P07886
C07887,2025-01-01,E,normal,D07887,A07887,P07887
C07888,2025-11-30,W,normal,D07888,A07888,P07888
C07889,2025-01-01,S,normal,D07889,A07889,P07889
C07890,2025-01-01,N,normal,D07890,A07890,P07890
C07891,2025-06-11,S,frequent_legit,D07891,A07891,P07891
C07892,2025-01-01,NE,normal,D07892,A07892,P07892
C07893,2025-01-01,N,normal,D07893,A07893,P07893
C07894,2025-01-01,N,normal,D07894,A07894,P07894
C07895,2025-01-01,NE,normal,D07895,A07895,P07895
C07896,2025-01-01,NE,normal,D07896,A07896,P07896
C07897,2025-11-01,N,normal,D07897,A07897,P07897
C07898,2025-02-10,W,frequent_legit,D07898,A07898,P07898
C07899,2025-01-01,S,normal,D07899,A07899,P07899
C07900,2025-01-01,S,normal,D07900,A07900,P07900
C07901,2025-10-18,S,normal,D07901,A07901,P07901
C07902,2025-01-01,NE,frequent_legit,D07902,A07902,P07902
C07903,2025-05-25,N,normal,D07903,A07903,P07903
C07904,2025-01-01,W,frequent_legit,D07904,A07904,P07904
C07905,2025-01-01,N,normal,D07905,A07905,P07905
C07906,2025-02-10,E,normal,D07906,A07906,P07906
C07907,2025-01-01,E,normal,D07907,A07907,P07907
C07908,2025-01-01,W,normal,D07908,A07908,P07908
C07909,2025-01-01,W,normal,D07909,A07909,P07909
C07910,2025-01-01,W,abusive,D07910,A07910,P07910
C07911,2025-01-01,W,normal,D07911,A07911,P07911
C07912,2025-01-01,N,normal,D07912,A07912,P07912
C07913,2025-01-01,NE,normal,D07913,A07913,P07913
C07914,2025-01-01,S,frequent_legit,D07914,A07914,P07914
C07915,2025-01-01,S,abusive,D07915,A07915,P07915
C07916,2025-01-01,S,normal,D07916,A07916,P07916
C07917,2025-01-01,S,normal,D07917,A07917,P07917
C07918,2025-01-01,E,frequent_legit,D07918,A07918,P07918
C07919,2025-01-01,S,normal,D07919,A07919,P07919
C07920,2025-01-01,N,normal,D07920,A07920,P07920
C07921,2025-01-01,W,normal,D07921,A07921,P07921
C07922,2025-01-01,W,normal,D07922,A07922,P07922
C07923,2025-01-01,S,normal,D07923,A07923,P07923
C07924,2025-01-01,NE,normal,D07924,A07924,P07924
C07925,2025-01-01,S,normal,D07925,A07925,P07925
C07926,2025-04-13,S,normal,D07926,A07926,P07926
C07927,2025-01-01,W,normal,D07927,A07927,P07927
C07928,2025-01-01,E,normal,D07928,A07928,P07928
C07929,2025-01-01,W,normal,D07929,A07929,P07929
C07930,2025-01-01,S,normal,D07930,A07930,P07930
C07931,2025-01-01,S,normal,D07931,A07931,P07931
C07932,2025-01-01,N,normal,D07932,A07932,P07932
C07933,2025-01-01,NE,normal,D07933,A07933,P07933
C07934,2025-01-01,N,normal,D07934,A07934,P07934
C07935,2025-01-01,S,normal,D07935,A07935,P07935
C07936,2025-01-01,N,normal,D07936,A07936,P07936
C07937,2025-01-01,E,normal,D07937,A07937,P07937
C07938,2025-01-01,S,normal,D07938,A07938,P07938
C07939,2025-01-01,W,normal,D07939,A07939,P07939
C07940,2025-01-01,S,normal,D07940,A07940,P07940
C07941,2025-01-01,N,normal,D07941,A07941,P07941
C07942,2025-01-01,N,normal,D07942,A07942,P07942
C07943,2025-01-01,N,normal,D07943,A07943,P07943
C07944,2025-01-01,W,normal,D07944,A07944,P07944
C07945,2025-01-01,W,normal,D07945,A07945,P07945
C07946,2025-03-18,S,frequent_legit,D07946,A07946,P07946
C07947,2025-01-01,S,normal,D07947,A07947,P07947
C07948,2025-10-18,N,normal,D07948,A07948,P07948
C07949,2025-01-01,W,frequent_legit,D07949,A07949,P07949
C07950,2025-01-01,NE,normal,D07950,A07950,P07950
C07951,2025-05-29,W,normal,D07951,A07951,P07951
C07952,2025-01-01,N,normal,D07952,A07952,P07952
C07953,2025-01-01,S,normal,D07953,A07953,P07953
C07954,2025-01-01,NE,normal,D07954,A07954,P07954
C07955,2025-04-17,N,normal,D07955,A07955,P07955
C07956,2025-01-01,E,normal,D07956,A07956,P07956
C07957,2025-04-04,W,normal,D07957,A07957,P07957
C07958,2025-01-01,W,normal,D07958,A07958,P07958
C07959,2025-01-01,E,frequent_legit,D07959,A07959,P07959
C07960,2025-01-01,S,normal,D07960,A07960,P07960
C07961,2025-01-01,W,normal,D07961,A07961,P07961
C07962,2025-01-01,S,normal,D07962,A07962,P07962
C07963,2025-01-01,W,normal,D07963,A07963,P07963
C07964,2025-01-01,S,normal,D07964,A07964,P07964
C07965,2025-01-01,W,normal,D07965,A07965,P07965
C07966,2025-01-01,W,normal,D07966,A07966,P07966
C07967,2025-01-01,S,normal,D07967,A07967,P07967
C07968,2025-01-01,S,normal,D07968,A07968,P07968
C07969,2025-01-01,N,normal,D07969,A07969,P07969
C07970,2025-01-01,W,normal,D07970,A07970,P07970
C07971,2025-01-01,E,normal,D07971,A07971,P07971
C07972,2025-01-01,N,normal,D07972,A07972,P07972
C07973,2025-01-01,W,normal,D07973,A07973,P07973
C07974,2025-01-01,W,normal,D07974,A07974,P07974
C07975,2025-01-01,W,normal,D07975,A07975,P07975
C07976,2025-03-04,E,normal,D07976,A07976,P07976
C07977,2025-01-01,NE,frequent_legit,D07977,A07977,P07977
C07978,2025-01-01,W,frequent_legit,D07978,A07978,P07978
C07979,2025-01-01,N,normal,D07979,A07979,P07979
C07980,2025-01-01,NE,normal,D07980,A07980,P07980
C07981,2025-01-01,S,normal,D07981,A07981,P07981
C07982,2025-10-25,W,frequent_legit,D07982,A07982,P07982
C07983,2025-01-01,W,abusive,D07983,A07983,P07983
C07984,2025-01-01,E,normal,D07984,A07984,P07984
C07985,2025-01-01,S,normal,D07985,A07985,P07985
C07986,2025-01-01,N,frequent_legit,D07986,A07986,P07986
C07987,2025-01-01,N,frequent_legit,D07987,A07987,P07987
C07988,2025-01-01,E,normal,D07988,A07988,P07988
C07989,2025-01-01,W,normal,D07989,A07989,P07989
C07990,2025-01-01,N,normal,D07990,A07990,P07990
C07991,2025-04-03,N,frequent_legit,D07991,A07991,P07991
C07992,2025-01-01,E,normal,D07992,A07992,P07992
C07993,2025-01-01,S,normal,D07993,A07993,P07993
C07994,2025-01-01,N,normal,D07994,A07994,P07994
C07995,2025-01-01,N,normal,D07995,A07995,P07995
C07996,2025-01-01,E,normal,D07996,A07996,P07996
C07997,2025-01-01,E,normal,D07997,A07997,P07997
C07998,2025-01-01,W,normal,D07998,A07998,P07998
C07999,2025-01-01,S,frequent_legit,D07999,A07999,P07999
C08000,2025-01-20,N,normal,D08000,A08000,P08000
C08001,2025-01-01,W,normal,D08001,A08001,P08001
C08002,2025-01-01,NE,normal,D08002,A08002,P08002
C08003,2025-01-01,S,normal,D08003,A08003,P08003
C08004,2025-01-01,W,normal,D08004,A08004,P08004
C08005,2025-01-17,W,normal,D08005,A08005,P08005
C08006,2025-01-01,W,normal,D08006,A08006,P08006
C08007,2025-02-08,S,normal,D08007,A08007,P08007
C08008,2025-01-01,N,normal,D08008,A08008,P08008
C08009,2025-01-01,N,normal,D08009,A08009,P08009
C08010,2025-01-01,W,frequent_legit,D08010,A08010,P08010
C08011,2025-01-01,W,normal,D08011,A08011,P08011
C08012,2025-01-01,S,normal,D08012,A08012,P08012
C08013,2025-04-18,N,normal,D08013,A08013,P08013
C08014,2025-01-01,N,normal,D08014,A08014,P08014
C08015,2025-01-01,E,normal,D08015,A08015,P08015
C08016,2025-01-01,W,normal,D08016,A08016,P08016
C08017,2025-01-01,S,normal,D08017,A08017,P08017
C08018,2025-01-01,E,normal,D08018,A08018,P08018
C08019,2025-01-01,S,normal,D08019,A08019,P08019
C08020,2025-01-01,W,normal,D08020,A08020,P08020
C08021,2025-01-01,W,normal,D08021,A08021,P08021
C08022,2025-01-17,N,frequent_legit,D08022,A08022,P08022
C08023,2025-01-01,E,normal,D08023,A08023,P08023
C08024,2025-01-01,W,normal,D08024,A08024,P08024
C08025,2025-01-01,W,normal,D08025,A08025,P08025
C08026,2025-01-01,E,normal,D08026,A08026,P08026
C08027,2025-01-10,N,normal,D08027,A08027,P08027
C08028,2025-01-01,S,frequent_legit,D08028,A08028,P08028
C08029,2025-01-01,E,normal,D08029,A08029,P08029
C08030,2025-09-09,N,normal,D08030,A08030,P08030
C08031,2025-01-01,NE,normal,D08031,A08031,P08031
C08032,2025-01-01,N,normal,D08032,A08032,P08032
C08033,2025-01-01,W,normal,D08033,A08033,P08033
C08034,2025-01-01,S,normal,D08034,A08034,P08034
C08035,2025-01-01,N,normal,D08035,A08035,P08035
C08036,2025-01-01,S,normal,D08036,A08036,P08036
C08037,2025-01-01,E,normal,D08037,A08037,P08037
C08038,2025-05-15,W,normal,D08038,A08038,P08038
C08039,2025-01-01,S,normal,D08039,A08039,P08039
C08040,2025-01-01,N,normal,D08040,A08040,P08040
C08041,2025-01-01,W,normal,D08041,A08041,P08041
C08042,2025-01-01,E,normal,D08042,A08042,P08042
C08043,2025-01-01,N,normal,D08043,A08043,P08043
C08044,2025-01-01,W,frequent_legit,D08044,A08044,P08044
C08045,2025-01-01,N,normal,D08045,A08045,P08045
C08046,2025-01-01,N,normal,D08046,A08046,P08046
C08047,2025-01-01,S,abusive,D08047,A08047,P08047
C08048,2025-04-14,E,normal,D08048,A08048,P08048
