return_id,order_id,customer_id,return_requested_at,return_reason,return_value
R006345,O059804,C07681,2025-11-13 04:32:17.171909080,not_as_described,4377.22
R006346,O059819,C09271,2025-11-13 04:11:18.993680556,size_fit,1451.8
R006347,O059820,C08104,2025-11-09 08:04:10.735237207,wrong_item,23990.31
R006348,O059836,C02219,2025-11-15 15:12:25.094423070,wrong_item,869.4
R006349,O059860,C08995,2025-11-11 02:15:41.306911729,not_as_described,1592.0
R006350,O059865,C01169,2025-11-16 08:50:39.680508364,size_fit,2110.82
R006351,O059866,C01008,2025-11-12 12:00:44.996947887,size_fit,21463.12
R006352,O059867,C02656,2025-11-14 17:06:16.121517534,not_as_described,606.78
R006353,O059871,C01791,2025-11-16 13:38:46.290554523,damaged,2446.8
R006354,O059878,C07600,2025-11-14 10:27:11.443281904,not_as_described,2597.62
R006355,O059886,C01259,2025-11-11 16:36:02.139428501,not_as_described,2241.95
R006356,O059894,C07374,2025-11-10 17:40:05.568897144,not_as_described,5145.51
R006357,O059898,C05828,2025-11-10 22:32:05.509594226,damaged,3021.8
R006358,O059915,C06906,2025-11-11 11:32:07.026464774,not_as_described,666.52
R006359,O059921,C09569,2025-11-12 13:06:39.612470500,size_fit,2719.55
R006360,O059939,C01047,2025-11-14 16:56:38.332811421,not_as_described,566.16
R006361,O059954,C05973,2025-11-13 05:45:18.808871317,damaged,1709.4
R006362,O059963,C05249,2025-11-14 20:07:03.490099852,not_as_described,651.83
R006363,O059966,C01766,2025-11-10 19:08:38.395859308,damaged,660.41
R006364,O059989,C07640,2025-11-12 01:14:27.484067662,changed_mind,753.27
R006365,O059991,C05458,2025-11-11 16:22:49.241208576,changed_mind,48569.32
R006366,O060012,C08583,2025-11-17 09:50:32.950685846,not_as_described,2675.26
R006367,O060020,C09106,2025-11-15 10:44:28.081087951,damaged,1002.03
R006368,O060026,C04589,2025-11-16 15:34:57.166552930,size_fit,1019.29
R006369,O060033,C02992,2025-11-24 00:49:24.492644889,size_fit,3330.37
R006370,O060038,C02948,2025-11-12 10:39:54.481978832,size_fit,3511.93
R006371,O060041,C00096,2025-11-16 02:03:27.369042620,not_as_described,7755.79
R006372,O060048,C05115,2025-11-15 10:54:05.797136415,changed_mind,942.9
R006373,O060051,C04243,2025-11-18 10:28:42.486493591,size_fit,1394.82
R006374,O060066,C03463,2025-11-14 03:24:36.457727569,wrong_item,949.74
R006375,O060068,C03570,2025-11-17 12:22:17.712018598,not_as_described,5896.21
R006376,O060072,C00730,2025-11-14 05:06:27.113904036,not_as_described,798.76
R006377,O060077,C08047,2025-11-12 16:49:53.952590845,wrong_item,1475.0
R006378,O060082,C06956,2025-11-19 11:40:51.647360689,size_fit,723.24
R006379,O060102,C07904,2025-11-16 07:52:58.218616783,changed_mind,3557.83
R006380,O060112,C06494,2025-11-12 01:40:26.115875936,changed_mind,6832.76
R006381,O060129,C04177,2025-11-11 17:38:35.340782150,not_as_described,814.68
R006382,O060143,C04617,2025-11-18 13:14:55.196656414,not_as_described,2196.12
R006383,O060146,C03100,2025-11-14 01:45:18.374299646,damaged,832.45
R006384,O060165,C03069,2025-11-15 21:40:36.976263772,wrong_item,1168.28
R006385,O060171,C01793,2025-11-16 02:18:23.601982741,damaged,118.32
R006386,O060185,C01608,2025-11-22 10:41:17.582940837,size_fit,2382.67
R006387,O060188,C01659,2025-11-16 07:58:53.064983013,changed_mind,2198.86
R006388,O060202,C04459,2025-11-16 07:35:01.332031898,wrong_item,3726.32
R006389,O060208,C08439,2025-11-16 14:54:30.357258274,not_as_described,760.52
R006390,O060216,C07797,2025-11-17 21:54:17.508239596,size_fit,1477.6
R006391,O060219,C08155,2025-11-12 21:29:05.545000474,size_fit,1392.4
R006392,O060221,C07748,2025-11-19 10:00:24.029625780,not_as_described,11446.14
R006393,O060228,C07743,2025-11-15 10:56:24.959556762,changed_mind,906.6
R006394,O060232,C02504,2025-11-17 02:18:39.937176957,damaged,32125.32
R006395,O060235,C06199,2025-11-14 00:30:10.737690127,size_fit,4861.95
R006396,O060242,C01882,2025-11-28 00:00:35.095173886,wrong_item,2345.84
R006397,O060258,C00113,2025-11-17 07:50:41.105836132,size_fit,1533.94
R006398,O060265,C01065,2025-11-15 09:26:30.409416240,size_fit,807.91
R006399,O060266,C06040,2025-11-15 13:53:34.241850852,size_fit,3940.48
R006400,O060272,C00895,2025-11-15 03:32:22.601168203,size_fit,1154.52
R006401,O060277,C04959,2025-11-14 15:25:24.806098747,size_fit,2118.98
R006402,O060308,C01090,2025-11-19 16:41:21.386349492,not_as_described,513.55
R006403,O060328,C09501,2025-11-19 15:01:44.783292784,damaged,2720.02
R006404,O060330,C05124,2025-11-18 12:34:43.189310316,damaged,4011.56
R006405,O060332,C06850,2025-11-14 10:22:55.246297144,not_as_described,46299.9
R006406,O060336,C07773,2025-11-13 09:45:36.797052819,changed_mind,1644.39
R006407,O060354,C03546,2025-11-15 04:01:21.070435555,size_fit,1225.0
R006408,O060367,C09263,2025-11-14 21:05:40.366659728,size_fit,5172.58
R006409,O060383,C08170,2025-11-17 14:59:01.392587872,damaged,9125.95
R006410,O060385,C07936,2025-11-16 22:42:31.395607178,not_as_described,1072.99
R006411,O060405,C03726,2025-11-17 13:59:36.103313767,changed_mind,1503.44
R006412,O060408,C09408,2025-11-15 12:22:27.671044501,not_as_described,2215.47
R006413,O060418,C02779,2025-11-16 01:02:46.918036626,not_as_described,1624.6
R006414,O060461,C00966,2025-11-17 01:02:50.857624114,size_fit,13691.39
R006415,O060473,C09940,2025-11-18 16:23:19.918083472,not_as_described,2085.63
R006416,O060483,C03198,2025-11-15 15:16:04.597073857,not_as_described,1699.91
R006417,O060488,C07285,2025-11-17 00:42:32.721053364,wrong_item,3114.15
R006418,O060489,C00135,2025-11-18 16:20:28.427022618,not_as_described,5812.85
R006419,O060532,C00202,2025-11-16 02:45:16.558381706,not_as_described,1345.63
R006420,O060544,C04984,2025-11-16 12:46:47.282990937,size_fit,2955.2
R006421,O060570,C09835,2025-11-19 07:13:57.823401450,size_fit,1654.47
R006422,O060577,C04279,2025-11-16 19:10:23.653718043,size_fit,3165.87
R006423,O060592,C03643,2025-11-15 21:07:35.643751183,size_fit,2928.66
R006424,O060614,C09671,2025-11-27 23:01:43.659232370,not_as_described,2232.39
R006425,O060619,C08718,2025-11-17 16:44:02.055095527,changed_mind,1258.77
R006426,O060636,C09999,2025-11-19 07:25:23.767281350,size_fit,3708.42
R006427,O060650,C07481,2025-11-19 00:03:46.327548826,not_as_described,1264.08
R006428,O060662,C02968,2025-11-18 08:30:08.128993957,changed_mind,1782.57
R006429,O060663,C01697,2025-11-16 06:07:12.536267912,not_as_described,830.52
R006430,O060664,C03490,2025-11-20 10:58:37.130117390,size_fit,1650.4
R006431,O060682,C00020,2025-11-15 18:22:42.009461824,changed_mind,814.37
R006432,O060684,C02424,2025-11-21 05:45:45.565097594,wrong_item,3379.66
R006433,O060685,C03997,2025-11-18 22:22:00.332186242,damaged,5017.86
R006434,O060696,C02667,2025-11-15 14:25:27.179241650,wrong_item,1711.53
R006435,O060731,C01938,2025-11-21 15:39:13.721774202,not_as_described,2048.28
R006436,O060734,C05722,2025-11-19 13:03:40.530864020,not_as_described,9318.69
R006437,O060768,C03165,2025-11-15 22:26:39.074535132,size_fit,3298.17
R006438,O060797,C07605,2025-11-19 16:06:31.676121885,changed_mind,8994.07
R006439,O060807,C00816,2025-11-19 05:42:04.454067081,not_as_described,4594.18
R006440,O060810,C00902,2025-11-18 01:56:54.004842708,changed_mind,6022.63
R006441,O060836,C00742,2025-11-15 22:38:30.632615473,changed_mind,856.1
R006442,O060841,C06230,2025-11-16 21:31:23.358805381,not_as_described,2120.93
R006443,O060846,C03738,2025-11-26 11:42:02.416121481,size_fit,2292.9
R006444,O060849,C07518,2025-11-17 15:27:44.807575258,size_fit,11587.61
R006445,O060856,C09144,2025-11-22 12:15:42.777554878,not_as_described,2461.87
R006446,O060857,C01917,2025-11-20 15:29:55.071498123,changed_mind,19040.75
R006447,O060862,C04671,2025-11-17 19:59:11.020388841,changed_mind,281.5
R006448,O060868,C06976,2025-11-22 10:15:03.809241266,size_fit,8280.34
R006449,O060870,C08663,2025-11-19 22:07:15.245030809,changed_mind,1399.6
R006450,O060880,C03054,2025-11-17 14:22:02.019935942,wrong_item,8084.89
R006451,O060891,C09344,2025-11-18 11:00:58.619359206,not_as_described,2750.92
R006452,O060905,C04242,2025-11-18 13:54:54.354348356,wrong_item,902.0
R006453,O060910,C05691,2025-11-17 15:46:15.444225883,not_as_described,1372.06
R006454,O060915,C09084,2025-11-20 01:38:08.439552366,wrong_item,502.71
R006455,O060918,C01264,2025-11-29 15:48:04.232986977,not_as_described,15601.87
R006456,O060929,C07436,2025-11-18 17:42:28.470289021,wrong_item,1003.94
R006457,O060937,C06823,2025-11-23 15:59:10.178516972,wrong_item,1097.89
R006458,O060951,C01402,2025-11-16 07:30:05.290004516,size_fit,2567.13
R006459,O060954,C09398,2025-11-15 06:55:11.839931572,wrong_item,693.37
R006460,O060960,C07177,2025-11-16 03:56:38.439495070,damaged,1392.75
R006461,O060971,C05181,2025-11-18 18:29:05.032993668,not_as_described,10221.04
R006462,O060984,C04552,2025-11-17 05:17:50.627149875,not_as_described,3310.53
R006463,O060989,C01419,2025-11-18 19:36:12.570807672,not_as_described,3565.38
R006464,O060993,C08428,2025-11-18 01:18:37.815652886,damaged,6566.54
R006465,O061009,C07977,2025-11-19 18:34:26.032904529,damaged,1512.13
R006466,O061020,C05052,2025-11-24 22:05:38.670019004,wrong_item,1933.58
R006467,O061051,C05035,2025-11-20 13:10:59.071340362,not_as_described,2208.82
R006468,O061053,C08933,2025-11-20 07:38:45.100666384,size_fit,22192.04
R006469,O061062,C04150,2025-11-21 15:30:30.092605966,damaged,1095.05
R006470,O061065,C05792,2025-11-24 11:41:48.897403940,size_fit,277.44
R006471,O061068,C07884,2025-11-21 03:07:55.386333022,not_as_described,7073.84
R006472,O061083,C00770,2025-11-27 17:26:11.790971178,size_fit,5871.4
R006473,O061087,C04355,2025-11-19 12:42:50.548086014,not_as_described,959.23
R006474,O061115,C08903,2025-11-17 11:08:01.184826620,not_as_described,3722.77
R006475,O061124,C00553,2025-11-23 21:28:41.135947377,size_fit,5512.21
R006476,O061129,C00619,2025-11-21 22:14:36.131259933,size_fit,2211.15
R006477,O061131,C00435,2025-11-20 16:19:06.075600589,size_fit,216.92
R006478,O061133,C04306,2025-11-27 17:06:36.949922614,size_fit,2060.83
R006479,O061134,C07724,2025-11-18 08:55:07.101493644,size_fit,1573.39
R006480,O061167,C01376,2025-11-25 13:08:05.387425386,size_fit,4146.45
R006481,O061176,C01988,2025-11-21 13:33:38.818018684,not_as_described,4384.78
R006482,O061178,C04507,2025-11-22 23:19:05.659950734,size_fit,8763.19
R006483,O061186,C09337,2025-11-23 03:26:28.415904068,size_fit,2542.25
R006484,O061199,C02558,2025-11-19 16:16:45.237752813,wrong_item,1752.37
R006485,O061204,C07257,2025-11-21 04:19:17.129294328,damaged,1734.78
R006486,O061206,C00890,2025-11-22 21:41:14.601666980,not_as_described,1606.22
R006487,O061207,C09925,2025-11-18 00:20:29.069010528,not_as_described,1732.07
R006488,O061236,C06561,2025-11-26 12:10:40.928779470,not_as_described,3616.62
R006489,O061247,C07479,2025-11-18 15:15:24.350486709,not_as_described,1802.08
R006490,O061259,C03821,2025-11-18 01:07:21.111701570,not_as_described,1155.61
R006491,O061267,C06886,2025-11-21 23:27:12.775147765,not_as_described,1106.57
R006492,O061283,C09982,2025-11-20 08:36:22.009021614,changed_mind,2047.78
R006493,O061293,C05302,2025-11-23 05:30:58.444063509,size_fit,1038.8
R006494,O061299,C09263,2025-11-22 00:37:04.009389808,not_as_described,1121.73
R006495,O061305,C09170,2025-11-30 04:07:39.255428316,size_fit,2677.69
R006496,O061323,C05230,2025-11-22 18:50:15.513506048,not_as_described,13391.96
R006497,O061345,C00540,2025-11-22 17:25:02.202431674,size_fit,1171.54
R006498,O061347,C05993,2025-11-20 03:51:38.653938234,size_fit,2097.27
R006499,O061359,C01648,2025-11-18 07:52:01.328053796,not_as_described,1508.84
R006500,O061369,C02704,2025-11-20 10:31:31.986239829,size_fit,2636.09
R006501,O061370,C07654,2025-11-22 02:21:23.422356561,wrong_item,345.04
R006502,O061372,C00961,2025-11-22 09:08:38.494323823,not_as_described,983.84
R006503,O061374,C04774,2025-11-19 23:46:27.704295552,changed_mind,1045.88
R006504,O061387,C09715,2025-11-20 06:14:12.348066541,not_as_described,608.77
R006505,O061398,C02785,2025-11-25 23:44:54.857694022,size_fit,900.33
R006506,O061399,C06141,2025-11-18 11:48:50.052478093,size_fit,1154.28
R006507,O061408,C08043,2025-11-22 15:59:49.161160946,size_fit,801.73
R006508,O061423,C06151,2025-11-23 13:02:14.365677656,wrong_item,3301.26
R006509,O061429,C03232,2025-11-18 08:55:07.166093876,size_fit,15673.41
R006510,O061455,C00075,2025-11-21 09:03:48.970605466,not_as_described,4218.59
R006511,O061478,C05363,2025-11-21 15:32:54.688519431,size_fit,2488.23
R006512,O061483,C02384,2025-11-19 03:03:01.539938887,damaged,3522.36
R006513,O061485,C04848,2025-11-20 06:14:20.389073319,changed_mind,1917.6
R006514,O061499,C03197,2025-11-18 11:54:05.121299181,damaged,1860.48
R006515,O061506,C00831,2025-11-20 07:11:01.709324689,wrong_item,278.57
R006516,O061508,C07285,2025-11-22 05:39:44.265863160,not_as_described,2024.46
R006517,O061529,C09561,2025-11-20 01:14:11.467925062,damaged,541.28
R006518,O061533,C00462,2025-11-24 20:28:30.907309893,size_fit,1347.96
R006519,O061540,C08350,2025-11-20 09:33:46.761041469,damaged,295.53
R006520,O061552,C04775,2025-11-19 12:56:06.972906346,size_fit,6560.3
R006521,O061555,C02539,2025-11-18 07:28:30.548334172,damaged,1197.51
R006522,O061560,C04954,2025-11-23 00:13:47.997807927,size_fit,1094.61
R006523,O061561,C03389,2025-12-03 07:12:55.118616166,size_fit,11364.4
R006524,O061563,C01924,2025-11-24 07:17:01.700735359,changed_mind,1373.86
R006525,O061569,C00789,2025-11-22 07:37:13.046531829,not_as_described,825.05
R006526,O061571,C09905,2025-11-26 10:21:07.285322811,wrong_item,5334.19
R006527,O061576,C09146,2025-11-21 15:42:51.620714060,wrong_item,956.17
R006528,O061584,C00223,2025-11-22 09:12:30.829836974,wrong_item,574.52
R006529,O061596,C00471,2025-11-24 13:21:05.819091609,damaged,1500.58
R006530,O061599,C09621,2025-11-20 21:01:47.513455496,size_fit,927.94
R006531,O061604,C07688,2025-11-25 16:57:15.586075422,not_as_described,5598.18
R006532,O061607,C08340,2025-11-25 05:27:35.466565730,damaged,1361.17
R006533,O061622,C05149,2025-11-22 04:51:13.921050618,not_as_described,2030.54
R006534,O061649,C07368,2025-11-24 20:51:14.947330852,damaged,890.31
R006535,O061655,C04489,2025-11-26 19:52:00.415402172,not_as_described,5846.63
R006536,O061661,C06970,2025-11-23 10:45:18.383066949,not_as_described,5903.28
R006537,O061677,C05146,2025-11-21 04:12:16.229677417,wrong_item,4160.58
R006538,O061688,C00337,2025-11-24 01:36:04.644718077,size_fit,3150.79
R006539,O061689,C03419,2025-11-24 16:34:11.826008817,not_as_described,4588.0
R006540,O061695,C00223,2025-11-22 05:35:51.906728216,damaged,237.38
R006541,O061699,C03370,2025-11-21 16:27:37.427272171,not_as_described,6465.03
R006542,O061701,C03758,2025-11-21 11:34:58.407682979,size_fit,3039.05
R006543,O061706,C07091,2025-11-24 07:50:31.553151954,changed_mind,100.92
R006544,O061716,C07985,2025-11-24 16:12:58.186411768,not_as_described,9340.01
R006545,O061718,C03379,2025-11-23 07:48:51.705610952,not_as_described,1366.19
R006546,O061723,C07770,2025-11-23 03:04:53.845856814,changed_mind,1827.04
R006547,O061732,C03593,2025-11-22 08:00:53.146743955,changed_mind,2571.71
R006548,O061733,C06849,2025-11-22 12:04:05.334534717,changed_mind,4044.57
R006549,O061739,C07011,2025-11-20 10:40:35.243723517,size_fit,3796.53
R006550,O061744,C06287,2025-11-20 14:20:39.734549149,not_as_described,3000.8
R006551,O061750,C06640,2025-11-25 07:25:18.195064197,size_fit,13199.5
R006552,O061755,C09277,2025-11-20 04:29:58.706372670,not_as_described,3502.03
R006553,O061780,C00543,2025-11-20 00:03:36.036121064,damaged,12026.38
R006554,O061784,C03633,2025-11-22 04:13:05.207238894,not_as_described,12942.7
R006555,O061794,C00381,2025-11-26 01:08:40.644184182,size_fit,2703.36
R006556,O061816,C09547,2025-11-25 07:59:32.841496982,not_as_described,7743.02
R006557,O061819,C00826,2025-11-22 12:59:28.798515801,size_fit,5179.86
R006558,O061821,C08317,2025-11-27 23:45:43.849429776,not_as_described,969.89
R006559,O061825,C06040,2025-11-27 02:55:28.156193781,damaged,4124.33
R006560,O061830,C03877,2025-11-26 16:37:42.706204791,not_as_described,2458.57
R006561,O061843,C04819,2025-11-21 15:12:10.478762330,wrong_item,4680.43
R006562,O061845,C09551,2025-12-03 07:22:56.843490514,not_as_described,1772.14
R006563,O061865,C08048,2025-11-22 12:08:34.839376461,not_as_described,3501.68
R006564,O061867,C02345,2025-11-24 03:30:06.726987856,size_fit,759.15
R006565,O061869,C06929,2025-11-20 02:49:10.393974552,size_fit,937.21
R006566,O061873,C01844,2025-11-21 14:18:24.656837767,changed_mind,849.15
R006567,O061879,C07297,2025-11-22 19:59:25.723673736,size_fit,12448.14
R006568,O061887,C05994,2025-11-24 16:41:05.523100040,size_fit,2797.05
R006569,O061899,C03100,2025-11-23 06:52:13.144120888,size_fit,869.2
R006570,O061902,C06312,2025-11-24 17:35:44.279623212,wrong_item,392.31
R006571,O061906,C04241,2025-11-29 12:48:40.422848486,wrong_item,5152.75
R006572,O061914,C04190,2025-11-21 14:35:41.278766362,size_fit,2070.75
R006573,O061915,C09897,2025-11-22 22:20:10.394191874,not_as_described,2358.04
R006574,O061919,C06911,2025-11-22 19:41:13.117702293,changed_mind,7442.62
R006575,O061921,C00521,2025-11-22 02:59:42.730937293,damaged,712.92
R006576,O061936,C08125,2025-11-25 10:38:19.348445076,not_as_described,4141.32
R006577,O061964,C04124,2025-11-23 07:46:23.396807924,size_fit,2196.04
R006578,O061968,C09590,2025-11-21 08:35:35.446651101,size_fit,8759.54
R006579,O061985,C09193,2025-11-27 19:47:35.715871021,changed_mind,1912.13
R006580,O062007,C09628,2025-11-26 14:52:33.304345795,changed_mind,558.92
R006581,O062016,C03648,2025-11-27 19:34:58.108331719,size_fit,4872.24
R006582,O062024,C03317,2025-11-27 03:08:59.814684160,size_fit,741.82
R006583,O062025,C07624,2025-11-25 09:14:08.661098648,size_fit,1846.52
R006584,O062038,C04528,2025-11-28 04:51:27.002031418,damaged,5688.54
R006585,O062039,C05012,2025-11-24 06:12:51.887846995,size_fit,6875.24
R006586,O062049,C05410,2025-11-29 21:09:19.628317602,changed_mind,1315.28
R006587,O062063,C05982,2025-11-23 10:00:39.142543766,size_fit,2831.19
R006588,O062071,C05929,2025-11-28 06:02:58.351573726,size_fit,1719.13
R006589,O062089,C04512,2025-11-23 21:47:18.000696634,changed_mind,1736.46
R006590,O062099,C02270,2025-11-26 01:25:51.841750350,wrong_item,1144.7
R006591,O062118,C06981,2025-11-25 03:09:46.484644392,damaged,1290.13
R006592,O062119,C08537,2025-11-22 11:49:06.335307786,changed_mind,1226.72
R006593,O062120,C07921,2025-11-23 12:13:28.375143211,damaged,6893.62
R006594,O062125,C07374,2025-11-23 17:30:08.713555822,wrong_item,465.44
R006595,O062129,C06967,2025-11-22 09:30:24.706944284,size_fit,754.46
R006596,O062130,C05684,2025-11-25 12:51:49.132214830,wrong_item,1254.52
R006597,O062133,C02459,2025-11-22 13:46:28.983969094,not_as_described,1928.36
R006598,O062134,C07842,2025-11-24 15:02:22.584547989,size_fit,10839.77
R006599,O062147,C09480,2025-11-27 04:07:51.070479542,size_fit,2291.8
R006600,O062166,C06859,2025-11-25 18:48:02.573491186,wrong_item,13836.34
R006601,O062178,C09518,2025-11-28 04:04:14.006322130,not_as_described,1073.9
R006602,O062191,C01595,2025-11-22 10:10:05.323492333,changed_mind,2471.69
R006603,O062203,C01114,2025-11-24 17:56:06.882543690,not_as_described,12803.55
R006604,O062222,C09169,2025-11-27 08:32:54.730572939,not_as_described,8247.38
R006605,O062223,C08293,2025-11-26 01:02:26.976050703,size_fit,1683.64
R006606,O062229,C07983,2025-11-23 14:42:23.648970009,wrong_item,1151.46
R006607,O062233,C09615,2025-11-30 02:43:08.732474598,changed_mind,3125.99
R006608,O062242,C08246,2025-11-23 13:45:54.364664563,damaged,6386.53
R006609,O062246,C04743,2025-11-29 23:03:08.254978124,size_fit,1321.26
R006610,O062253,C07680,2025-11-23 22:39:01.761355472,size_fit,1006.09
R006611,O062254,C06816,2025-11-26 16:54:38.627908189,not_as_described,1642.6
R006612,O062276,C08878,2025-11-27 05:31:09.455499552,size_fit,16632.24
R006613,O062277,C04063,2025-11-26 22:48:30.615891591,not_as_described,1522.21
R006614,O062287,C03129,2025-11-29 05:50:31.320541518,size_fit,2930.4
R006615,O062294,C06569,2025-11-30 01:47:29.086666184,not_as_described,7531.0
R006616,O062304,C08715,2025-11-28 07:59:22.646891198,wrong_item,9370.68
R006617,O062309,C00022,2025-11-22 15:55:30.637146345,not_as_described,21558.4
R006618,O062313,C00522,2025-11-26 09:23:18.575835842,wrong_item,5870.19
R006619,O062325,C06777,2025-11-25 10:08:59.671402627,damaged,518.06
R006620,O062333,C03890,2025-11-22 15:38:22.922369739,not_as_described,2736.0
R006621,O062334,C06159,2025-11-27 20:55:12.586319331,wrong_item,6408.38
R006622,O062335,C05899,2025-11-27 04:42:27.351951044,damaged,1412.83
R006623,O062338,C09002,2025-11-26 20:28:12.767465586,not_as_described,8704.02
R006624,O062342,C03377,2025-11-23 16:35:20.328354808,not_as_described,3003.18
R006625,O062344,C01560,2025-11-29 03:36:10.487613286,damaged,1265.53
R006626,O062352,C06472,2025-11-26 03:06:19.460189984,not_as_described,3210.86
R006627,O062353,C01616,2025-11-27 00:10:11.030738707,size_fit,2192.85
R006628,O062357,C03479,2025-11-25 20:05:39.158273450,not_as_described,5638.34
R006629,O062363,C02647,2025-11-28 09:12:06.246091810,size_fit,3061.48
R006630,O062367,C05739,2025-11-24 18:48:16.998530907,size_fit,2774.1
R006631,O062375,C07980,2025-11-23 23:51:15.551133202,not_as_described,1879.78
R006632,O062384,C04999,2025-11-26 07:51:09.972140558,size_fit,1711.26
R006633,O062388,C06684,2025-11-23 23:01:07.994937082,wrong_item,431.05
R006634,O062407,C05235,2025-11-24 10:37:04.433758579,changed_mind,5014.66
R006635,O062420,C00719,2025-11-27 00:06:47.464148988,size_fit,1435.5
R006636,O062435,C05054,2025-11-27 20:40:09.450901617,wrong_item,1098.96
R006637,O062442,C07547,2025-11-23 19:56:42.521536366,wrong_item,876.34
R006638,O062444,C00998,2025-11-25 17:25:34.784794884,damaged,9720.79
R006639,O062466,C03029,2025-11-24 05:55:20.440450113,not_as_described,1138.26
R006640,O062469,C06663,2025-11-29 00:39:04.926364833,wrong_item,1540.93
R006641,O062485,C03358,2025-11-28 15:46:01.692632362,not_as_described,3028.65
R006642,O062487,C08285,2025-11-24 22:26:44.215518429,not_as_described,1495.21
R006643,O062506,C06730,2025-11-27 16:01:16.488029118,damaged,10022.8
R006644,O062532,C03838,2025-11-27 20:55:22.611254916,wrong_item,5816.17
R006645,O062534,C05674,2025-11-28 15:06:00.213657915,wrong_item,725.92
R006646,O062543,C07551,2025-12-03 16:06:51.103944662,size_fit,1084.88
R006647,O062545,C03335,2025-11-28 11:13:19.719337706,wrong_item,8223.32
R006648,O062573,C00260,2025-11-27 13:07:43.171398461,size_fit,5299.26
R006649,O062587,C02617,2025-11-27 07:31:49.047298802,not_as_described,444.52
R006650,O062599,C00992,2025-11-29 11:57:59.827453527,size_fit,4869.19
R006651,O062601,C09271,2025-11-26 06:25:59.097327121,not_as_described,2413.94
R006652,O062613,C09389,2025-11-26 21:44:52.748407867,not_as_described,5138.01
R006653,O062617,C07935,2025-11-28 19:43:49.254391668,not_as_described,2722.38
R006654,O062618,C03351,2025-11-28 14:08:46.940009139,not_as_described,1447.57
R006655,O062619,C07988,2025-11-28 07:15:49.648598848,changed_mind,2542.1
R006656,O062641,C09721,2025-11-28 17:03:57.988727744,wrong_item,4258.74
R006657,O062651,C09153,2025-11-29 10:57:18.149507431,wrong_item,2898.24
R006658,O062653,C00354,2025-11-26 01:10:05.051159158,changed_mind,2299.24
R006659,O062661,C08365,2025-11-25 08:23:27.822722982,changed_mind,1411.61
R006660,O062662,C03034,2025-11-27 15:18:54.725239162,not_as_described,4542.48
R006661,O062670,C07395,2025-12-09 00:00:00.000000000,changed_mind,2178.68
R006662,O062674,C07519,2025-11-25 18:32:40.262636111,not_as_described,4687.47
R006663,O062687,C09671,2025-12-03 23:09:19.632115188,damaged,1557.75
R006664,O062700,C09554,2025-11-30 23:26:48.299780086,not_as_described,5494.81
R006665,O062703,C07065,2025-11-27 10:38:47.712707163,size_fit,318.72
R006666,O062704,C09024,2025-12-03 09:31:06.192012557,changed_mind,237.5
R006667,O062707,C04333,2025-11-27 21:20:18.060374043,not_as_described,1868.11
R006668,O062731,C01901,2025-11-29 19:47:41.360309379,changed_mind,827.18
R006669,O062746,C01586,2025-11-28 14:42:44.573640498,size_fit,29260.4
R006670,O062763,C03796,2025-11-29 09:38:50.369196130,size_fit,1790.44
R006671,O062768,C08574,2025-12-01 00:30:50.215091796,size_fit,3352.82
R006672,O062769,C05411,2025-12-10 17:55:55.476402412,size_fit,790.82
R006673,O062773,C02432,2025-11-26 06:45:06.910713252,damaged,519.54
R006674,O062779,C05110,2025-11-30 03:25:07.293114804,size_fit,3873.97
R006675,O062781,C08459,2025-12-04 06:25:39.683575790,wrong_item,5825.65
R006676,O062790,C09656,2025-11-29 08:31:51.580967012,size_fit,711.5
R006677,O062803,C02597,2025-12-03 05:00:37.609497176,not_as_described,1462.37
R006678,O062822,C08805,2025-12-04 00:46:17.533279930,not_as_described,3507.74
R006679,O062826,C05049,2025-11-29 13:16:09.830686969,not_as_described,4282.5
R006680,O062827,C00396,2025-12-02 00:08:50.210407147,changed_mind,1231.8
R006681,O062832,C03420,2025-11-26 12:03:40.285735347,changed_mind,5251.58
R006682,O062843,C06923,2025-12-12 17:14:34.205143686,not_as_described,7785.89
R006683,O062848,C00154,2025-11-28 06:42:25.492900557,damaged,1111.36
R006684,O062860,C09675,2025-11-27 20:09:35.589667881,not_as_described,8105.1
R006685,O062878,C06420,2025-11-28 06:55:50.724926072,not_as_described,1728.53
R006686,O062879,C07913,2025-11-30 21:03:43.010344008,not_as_described,3092.06
R006687,O062885,C08484,2025-11-28 10:03:14.472545407,wrong_item,1164.36
R006688,O062894,C00315,2025-12-14 00:00:00.000000000,changed_mind,4867.3
R006689,O062914,C01095,2025-12-04 13:25:19.061877684,not_as_described,2706.87
R006690,O062926,C04680,2025-11-27 15:48:51.060770794,changed_mind,540.86
R006691,O062947,C01033,2025-12-02 02:35:03.103363906,wrong_item,1982.37
R006692,O062948,C00964,2025-11-26 20:26:02.238046447,wrong_item,8876.25
R006693,O062953,C02091,2025-12-07 03:13:40.362114241,not_as_described,2279.4
R006694,O062954,C00824,2025-11-27 14:40:28.279622870,wrong_item,1199.35
R006695,O062974,C08968,2025-12-01 02:02:46.337779885,size_fit,1664.14
R006696,O062994,C02894,2025-11-29 08:20:11.390386182,changed_mind,2197.58
R006697,O063001,C05755,2025-12-01 10:55:17.725564387,changed_mind,2514.93
R006698,O063003,C05699,2025-11-28 11:16:04.699264799,damaged,3392.35
R006699,O063006,C08620,2025-11-28 06:42:51.862011224,changed_mind,1581.01
